Airwolf (J);0;Action;1988;0;4547;Japan;;
Airwolf (J) [T+Eng1.0_Vice];0;Action;1988;0;4547;USA;;
Airwolf (U) [!];0;Action;1988;0;4547;USA;;
Akagawa Jirou no Yuurei Ressha (J);0;Adventure;1990;0;4548;Japan;;
Akira (J) [!];0;Adventure;1988;0;4549;Japan;;
Akira (J) [a1];0;Adventure;1988;0;4549;Japan;;
Akira (J) [a1][T+Eng_Chocoman];0;Adventure;1988;0;4549;USA;;
Akuma no Shoutaijou (J);5989;Adventure;????;0;17310;Japan;;
Akuma-kun - Makai no Wana (J);0;RPG;1990;0;4550;Japan;;
Akumajou Densetsu (J);4727;Action;1989;0;17311;Japan;;
Akumajou Densetsu (J) [T+Eng1.0_Vice];4727;Action;1989;0;17311;USA;;
Akumajou Densetsu (J) [T+Eng100%_David_Mullen_&_Duke_Serkol];4727;Action;1989;0;17311;USA;;
Akumajou Densetsu (J) [T+Fre100%_Generation IX];4727;Action;1989;0;17311;France;;
Akumajou Densetsu (J) [T+Por67%_GTP];4727;Action;1989;0;17311;Portugal;;
Akumajou Densetsu (J) [T-Eng0.99_Vice];4727;Action;1989;0;17311;USA;;
Akumajou Densetsu (J) [T-Eng];4727;Action;1989;0;17311;USA;;
Akumajou Dracula (J);4725;Action;????;0;17312;Japan;;
Akumajou Dracula (J) [T+Chi];4725;Action;????;0;17312;China;;
Akumajou Dracula (J) [T+Fre2_Generation IX];4725;Action;????;0;17312;France;;
Akumajou Special - Boku Dracula-kun (J) [!];0;Platform;1990;0;4551;Japan;;
Akumajou Special - Boku Dracula-kun (J) [p1][t1];0;Platform;1990;0;4551;Pirate;;
Akumajou Special - Boku Dracula-kun (J) [T+Bra1.02_Made in Brasil];0;Platform;1990;0;4551;Brazil;;
Akumajou Special - Boku Dracula-kun (J) [T+Eng1.02_Vice];0;Platform;1990;0;4551;USA;;
Akumajou Special - Boku Dracula-kun (J) [T+EngR1_Kalas];0;Platform;1990;0;4551;USA;;
Akumajou Special - Boku Dracula-kun (J) [T-Bra1.00_Made in Brasil];0;Platform;1990;0;4551;Brazil;;
Akumajou Special - Boku Dracula-kun (J) [T-Bra1.01_Made in Brasil];0;Platform;1990;0;4551;Brazil;;
Akumajou Special - Boku Dracula-kun (J) [T-Eng1.00a_Vice];0;Platform;1990;0;4551;USA;;
Akumajou Special - Boku Dracula-kun (J) [T-Eng1.01_Vice];0;Platform;1990;0;4551;USA;;
Al Unser Jr. Turbo Racing (U) [!];0;Racing;1988;0;4552;USA;;
Aladdin (E) [!];0;Platform;1994;0;4553;Europe;;
Aladdin (Unl);0;Platform;1994;0;4553;Unlicensed;;
Aladdin (Unl) [p1][hM04];0;Platform;1994;0;4553;Pirate;;
Aladdin (Unl) [p1][hM04][a1];0;Platform;1994;0;4553;Pirate;;
Aladdin - Return of Jaffar, The (Unl) [!];0;Action;????;0;28248;Unlicensed;;
Aladdin 2 (Unl);0;Platform;????;0;4636;Unlicensed;;
Aladdin 3 (Unl);0;Action;1995;0;16020;Unlicensed;;
Aladdin 4 (1995) (Unl) [!];0;Platform;1995;0;28074;Unlicensed;;
Aladdin 4 (1996) (Unl) [!];0;Platform;1995;0;28074;Unlicensed;;
Alfred Chicken (E) [!];0;Platform;1993;0;4554;Europe;;
Alfred Chicken (U) [!p];0;Platform;1993;0;4554;USA;;
Alien 3 (E) [!];0;Action;1992;0;4555;Europe;;
Alien 3 (U) [!];0;Action;1992;0;4555;USA;;
Alien 3 (U) [T+Rus];0;Action;1992;0;4555;Russia;;
Alien 3 (U) [T+Spa100%_Emu4ever];0;Action;1992;0;4555;Spain;;
Alien Syndrome (J);0;Action;1988;0;4556;Japan;;
Alien Syndrome (Unl) [!];0;Action;1988;0;4556;Unlicensed;;
All Night Nippon Super Mario Bros. (J);0;Platform;1986;0;17490;Japan;;
All Night Nippon Super Mario Bros. (J) [a1];0;Platform;1986;0;17490;Japan;;
All-Pro Basketball (U) [!];0;Basketball;1989;0;4557;USA;;
Alpha Mission (E) [!];0;Shooter;1987;0;4558;Europe;;
Alpha Mission (U) [!];0;Shooter;1987;0;4558;USA;;
Amagon (U) [!];0;Action;1989;0;4559;USA;;
Amagon (U) [T+Por100%_Groxo];0;Action;1989;0;4559;Portugal;;
Amagon (U) [T+Rus];0;Action;1989;0;4559;Russia;;
America Daitouryou Senkyo (J) [!];0;Quiz;1988;0;4560;Japan;;
America Oudan Ultra Quiz - Shijou Saidai no Tatakai (J);0;Adventure;????;0;4561;Japan;;
American Dream (J) [!];0;Adventure;1989;0;4562;Japan;;
American Gladiators (U) [!];0;Action;1991;0;4563;USA;;
Ankoku Shinwa - Yamato Takeru Densetsu (J) [!];0;Adventure;1988;0;4564;Japan;;
Ankoku Shinwa - Yamato Takeru Densetsu (J) [p1];0;Adventure;1988;0;4564;Pirate;;
Antarctic Adventure (J);0;Arcade;1985;0;4565;Japan;;
Antarctic Adventure (J) [p1];0;Arcade;1985;0;4565;Pirate;;
Antarctic Adventure (J) [T+Eng0.99_akadewboy];0;Arcade;1985;0;4565;USA;;
Antarctic Adventure (J) [T+Eng1.00_DvD Translations];0;Arcade;1985;0;4565;USA;;
Anticipation (U) [!];0;Puzzle;1988;0;4566;USA;;
Aoki Ookami to Shiroki Mejika - Genchou Hishi (J);0;Puzzle;????;0;4567;Japan;;
Aoki Ookami to Shiroki Mejika - Genghis Khan (J);5029;Puzzle;????;0;17313;Japan;;
Arabian Dream Sherazaado (J);0;Adventure;????;0;4568;Japan;;
Arch Rivals - A Basketbrawl! (U) [!];0;Basketball;1989;0;4569;USA;;
Architect for Dr. PC Jr. (Unl);0;Drawing;????;0;4570;Unlicensed;;
Archon (U) [!];0;RPG;1989;0;4571;USA;;
Arctic (J);0;Puzzle;1990;0;4572;Japan;;
Argos no Senshi (J);5672;Action;????;0;17314;Japan;;
Argos no Senshi (J) [p1];5672;Action;????;0;17314;Pirate;;
Argos no Senshi (J) [T+Chi_MS emumax];5672;Action;????;0;17314;China;;
Argos no Senshi (J) [T+Eng.9_Toma];5672;Action;????;0;17314;USA;;
Argos no Senshi (J) [T+Spa1.0_PaladinKnights];5672;Action;????;0;17314;Spain;;
Argos no Senshi (J) [T-Chi_MS emumax];5672;Action;????;0;17314;China;;
Argus (J);0;Shooter;1986;0;4573;Japan;;
Arkanoid (J);0;Breakout;1987;0;4574;Japan;;
Arkanoid (U) [!];0;Breakout;1987;0;4574;USA;;
Arkanoid 2 (J);0;Breakout;1988;0;4575;Japan;;
Arkista's Ring (U) [!];0;Adventure;1989;0;4576;USA;;
Arkista's Ring (U) [T+Chi];0;Adventure;1989;0;4576;China;;
Armadillo (J);0;Platform;????;0;4577;Japan;;
Artelius (J) [!];0;Adventure;1987;0;4578;Japan;;
Artelius (J) [T+Eng0.25_MageCraft];0;Adventure;1987;0;4578;USA;;
Asmik-kun Land (J) [!];0;Platform;1991;0;4579;Japan;;
Asmik-kun Land (J) [T+Chi];0;Platform;1991;0;4579;China;;
Asmik-kun Land (J) [T+Eng0.25_Gil_Galad];0;Platform;1991;0;4579;USA;;
ASO - Armored Scrum Object (J);4558;Shooter;????;0;17315;Japan;;
ASO - Armored Scrum Object (J) [p1][!];4558;Shooter;????;0;17315;Pirate;;
ASO - Armored Scrum Object (J) [p2];4558;Shooter;????;0;17315;Pirate;;
Asterix (E);0;Platform;1993;0;4580;Europe;;
Astro Fang - Super Machine (J) [!];0;Racing;1990;0;4581;Japan;;
Astro Fang - Super Machine (J) [T+EngV.SpecialK_Caution];0;Racing;1990;0;4581;USA;;
Astro Robo Sasa (J);0;Gun shooter;1985;0;4582;Japan;;
Astro Robo Sasa (J) [p1];0;Gun shooter;1985;0;4582;Pirate;;
Astyanax (U) (Prototype);0;Action;1990;0;4583;Prototype;;
Astyanax (U) [!];0;Action;1990;0;4583;USA;;
Astyanax (U) [T+Por90%_Dark Heaven];0;Action;1990;0;4583;Portugal;;
Astyanax (U) [T+Spa_SARG];0;Action;1990;0;4583;Spain;;
Athena (J);0;Platform;1987;0;4585;Japan;;
Athena (U) [!];0;Platform;1987;0;4585;USA;;
Athena (U) [T+Fre_KS151];0;Platform;1987;0;4585;France;;
Athletic World (E) [!];0;Sports;1987;0;4586;Europe;;
Athletic World (U) [!];0;Sports;1987;0;4586;USA;;
Atlantis no Nazo (J);0;Adventure;1986;0;4587;Japan;;
Attack Animal Gakuen (J) [!];0;Shooter;????;0;4588;Japan;;
Attack Animal Gakuen (J) [T+Eng1.0_PentarouZero];0;Shooter;????;0;4588;USA;;
Attack of the Killer Tomatoes (U) [!];0;Platform;1991;0;4589;USA;;
Attack of the Killer Tomatoes (U) [T+Spa100%_Emu4ever];0;Platform;1991;0;4589;Spain;;
