38918A|Jissen! Pachi-slot Hisshouhou! Yamasa Densetsu|Jissen! Pachi-slot Hisshouhou! Yamasa Densetsu|Jissen Pachi-Slot Hisshouhou! Yamasa Densetsu|Casino,|1||Sammy Studios|Sammy Studios|1996
2431AA|Joe And Mac - Caveman Ninja|Joe & Mac|Joe & Mac - Caveman Ninja|Platform,|2|Coop|Data East|Data East|1991
2568AA|Joe And Mac 3 - Lost In The Tropics|Joe & Mac 2 : Lost in the Tropics||Platform,|2|Coop|Data East|Data East|1994
2760AA|John Madden Football|John Madden Football|John Madden Football '93|Sports,|2||Park Place Productions|Electronic Arts|1991
2545AA|John Madden Football '93|John Madden Football '93||Sports,|2||Electronic Arts|Electronic Arts|1992
19094A|JoJo no Kimyou na Bouken|JoJo no Kimyou na Bouken||Role playing games,Adventure,|2||WinkySoft|Cobra Team|1993
38919A|Joushou Mahjong Tenpai|Joushou Mahjong Tenpai||Asiatic board game,|1||Game Arts|Enix Corporation|1995
2331AA|Judge Dredd|Judge Dredd||Platform,Action,|1||Probe|Acclaim Entertainment|1995
38922A|Jumpin' Derby|Jumpin' Derby||Horses race,Sports with Animals,|1||Kid|Naxat Soft|1996
38923A|Jungle No Ouja Tar-chan - Sekaimanyuu Daikakutou No Maki|Jungle No Ouja Tar-chan - Sekaimanyuu Daikakutou No Maki||Platform,|1||Kuusou Kagaku|Bandai|1994
2626AA|Jungle Strike|Jungle Strike||Action,Shooter,|1||High Score Productions|Electronic Arts|1993
19095A|Jungle Wars 2 - Kodai Mah Atimos No Nazo|Jungle Wars 2 - Kodai Mah Atimos No Nazo||Role playing games,|1||Atelier Double|Pony Canyon|1993
2193AA|Jurassic Park|Jurassic Park|Jurassic Park Part 2 - The Chaos Continues|Action,Adventure,|1||Ocean|Ocean|1993
2235AA|Jurassic Park Part 2 - The Chaos Continues|Jurassic Park Part 2 : The Chaos Continues||Platform,Action,|2|Coop|Ocean|Ocean|1994
2305AA|Justice League Task Force|Justice League Task Force||Fight,Action,|2|Coop|Sunsoft|Acclaim Entertainment|1995
38924A|Jutei Senki|Jutei Senki||Role playing games,Strategy,|2|Coop|TamTam|Enix Corporation|1993
38925A|Jwp Joshi Pro Wres - Pure Wrestle Queens|Jwp Joshi Pro Wres - Pure Wrestle Queens||Fight,Sports,|5|Coop|Jaleco Entertainment|Jaleco Entertainment|1994
38933A|Ka-blooey|Ka-blooey|Kablooey|Puzzle-Game,|2||Kemco|Kemco|1990
38934A|Kabuki Chou Reach Mahjong Tonpuusen|Kabuki Chou Reach Mahjong Tonpuusen||Asiatic board game,|1||Studio Softmov|Pony Canyon|1994
2785AA|Kabuki Rocks|Kabuki Rocks||Role playing games,|1||Red Entertainment|Atlus|1994
38935A|Kachiuma Yosou Soft - Baken Renkinjutsu|Kachiuma Yosou Soft - Baken Renkinjutsu||Horses race,Sports with Animals,|1||KSS|KSS|1994
38936A|Kachou Shima Kousaku|Kachou Shima Kousaku||Adventure,|1||Tom Create|Yutaka|1993
38937A|Kaite Tsukutte Asoberu Dezaemon|Kaite Tsukutte Asoberu Dezaemon||Shoot'em Up,|1||Athena|Athena|1994
38938A|Kakinoki Shougi|Kakinoki Shougi||Asiatic board game,|1||SAS Sakata|ASCII Entertainment|1995
38939A|Kamaitachi No Yoru|Kamaitachi No Yoru||Adventure,|1||Chunsoft|Chunsoft|1994
38940A|Kamen Rider|Kamen Rider||Beat'em Up,|2||Sun L|Bandai|1993
19097A|Kamen Rider Sd - Shutsugeki!! Rider Machine|Kamen Rider Sd - Shutsugeki!! Rider Machine||Race,Driving,Action,|2||Yutaka|Bandai|1993
38942A|Kashiwagi Shigetaka No Top Water Bassing|Kashiwagi Shigetaka No Top Water Bassing||Hunting and Fishing,|2||Imagesoft|Vap|1995
38943A|Kat's Run - Zen-nihon K-car Senshuken|Kat's Run - Zen-nihon K-car Senshuken|Kat's Run - Zennihon K Car Senshuken|Race,Driving,|2||Atlus|Atlus|1995
38944A|Katou Hifumi Kudan - Shougi Club|Katou Hifumi Kudan - Shougi Club||Asiatic board game,|2||Natsu System|HECT|1997
38980A|Kawa No Nushi Tsuri 2|Kawa No Nushi Tsuri 2||Hunting and Fishing,Role playing games,|1||Pack-In-Video|Pack-In-Video|1995
19098A|Kawasaki Caribbean Challenge|Kawasaki Caribbean Challenge||Race,Driving,|1||Park Place Productions|GameTek, Inc.|1993
2899AA|Kawasaki Superbike Challenge|Kawasaki Superbike Challenge||Race,Driving,|2|Coop|Time Warner Interactive|Lankhor|1995
19099A|Keeper|Keeper||Puzzle-Game,|2||Fupac|Bullet Proof Software|1994
38981A|Keiba Eight Special|Keiba Eight Special||Horses race,Sports with Animals,|1||C-Lab|Misawa|1993
38982A|Keiba Eight Special 2|Keiba Eight Special 2||Horses race,Sports with Animals,|1||C-Lab|Imagineer|1994
2874AA|Ken Griffey Jr Presents Major League Baseball|Ken Griffey Jr. Presents Major League Baseball||Sports,|2||Software Creations|Nintendo|1994
2875AA|Ken Griffey Jr's Winning Run|Ken Griffey Jr.'s Winning Run||Sports,|2||Rare|Nintendo|1996
2686AA|Kendo Rage|Kendo Rage||Platform,Action,|1||Affect|SETA Corporation|1993
19100A|Keny Densetsu Yaiba|Keny Densetsu Yaiba|Kenyuu Densetsu Yaiba|Role playing games,Action,|2||Atelier Double|Banpresto|1994
19101A|Kero Kero Keroppi No Bken Nikki - Nemureru Mori No Keroleen|Kero Kero Keroppi No Bken Nikki - Nemureru Mori No Keroleen||Role playing games,|2||Character Soft|Character Soft|1994
38983A|Kessen! Dokapon Oukoku 4 - Densetsu No Yuusha-tachi|Kessen! Dokapon Oukoku 4 - Densetsu No Yuusha-tachi||Role playing games,Board game,|4||Asmik Ace Entertainment, Inc.|Asmik Ace Entertainment, Inc.|1993
18958A|Kevin Keegan's Player Manager|Kevin Keegan's Player Manager||Simulation,Sports,|2||Anco|Imagineer Co., Ltd.|1993
2611AA|Kick Off|Kick Off|Kick Off 3 - European Challenge|Sports,|2||Imagineer|Anco|1992
2552AA|Kick Off 3 - European Challenge|Kick Off 3 - European Challenge||Sports,|2||Vic Tokai|Anco|1994
2493AA|Kid Klown In Crazy Chase|Kid Klown in Crazy Chase||Platform,Action,|1||Kemco|Kemco|1994
2775AA|Kidou Butoden G Gundam|Kidou Butoden G Gundam|Kidou Butouden G-Gundam|Fight,|2||Bandai|Pandora Box|1994
2927AA|Kidou Keisatsu Patlabor|Kidou Keisatsu Patlabor|Kidoukeisatsu Patlabor|Strategy,Role playing games,|1||BEC|BEC|1994
38984A|Kidou Senshi Gundam - Cross Dimension 0079|Kidou Senshi Gundam - Cross Dimension 0079||Role playing games,Strategy,|1||Bandai|Bandai|1995
38985A|Kidou Senshi Gundam F91 - Formula Senki 0122|Kidou Senshi Gundam F91 - Formula Senki 0122||Role playing games,Strategy,|1||Bandai|Bandai|1991
19102A|Kidou Senshi V Gundam|Kidou Senshi V Gundam||Action,Beat'em Up,Platformer,|1||Bandai|Bandai|1994
38986A|Kidou Senshi Z Gundam - Away To The Newtype|Kidou Senshi Z Gundam - Away To The Newtype||Strategy,Role playing games,|1||Bandai|Bandai|1996
38988A|Kikuni Masahiko No Jantoushi Doraou|Kikuni Masahiko No Jantoushi Doraou|Kikuni Masahiko no Jantoushi Dora Ou|Asiatic board game,|1||C-Lab|Pow|1993
38989A|Kikuni Masahiko No Jantoushi Doraou 2|Kikuni Masahiko No Jantoushi Doraou 2||Asiatic board game,|1||Pow|Pow|1993
2155AA|Killer Instinct|Killer Instinct||Fight,Action,Fight / Versus,|2|Coop|Rareware|Nintendo|1995
38990A|Kindai Mahjong Special|Kindai Mahjong Special||Asiatic board game,|1||Outback|Imagineer|1995
19104A|King Arthur And The Knights Of Justice|King Arthur & The Knights of Justice||Adventure,Action,|1||Manley & Associates, Inc.|Enix America Corporation|1995
2316AA|King Arthur's World|King Arthur's World||Puzzle-Game,Strategy,|1||Jaleco|Argonaut|1992
18962A|Majyuuou|Majyuuou|Majuu Ou|Action,Horror,|1||KSS|KSS|1995
2415AA|King of Dragons, The|King of Dragons||Beat'em Up,|2|Coop|Capcom|Capcom|1994
78375A|King Of Fighters 2000|King of Fighters 2000||Fight / Versus,Fight,|2||||
19105A|King Of The Monsters|King of the Monsters|King of the Monsters 2|Fight,Action,|2|Coop|SNK|TAKARA Co., Ltd.|1992
2640AA|King Of The Monsters 2|King of the Monsters 2||Beat'em Up,|2|Coop|Nowpro|Takara|1993
38992A|Kingyo Chuuihou! - Tobidase! Game Gakuen|Kingyo Chuuihou! - Tobidase! Game Gakuen|Kingyo Chuuihou! Tobidase Game Gakuen|Casual Game,|3||Jaleco Entertainment|Jaleco Entertainment|1994
2848AA|Kinnikuman - Dirty Challenger|Kinnikuman : Dirty Challenger||Fight,Sports,|2||Yutaka|Yutaka|1992
38993A|Kirby No Kirakira Kids|Kirby no Kirakira Kids||Puzzle-Game,|2||HAL Labs|Nintendo|1998
2216AA|Kirby's Fun Pak|Kirby Super Star||Platform,|2|Coop|HAL Laboratory|Nintendo|1996
2368AA|Kirby's Ghost Trap|Kirby's Avalanche||Puzzle-Game,|2|Coop|HAL Laboratory|Banpresto - Compile - HAL Laboratory - Nintendo|1995
2355AA|Kirby's Dream Course|Kirby's Dream Course||Sports,|2|Coop|HAL Laboratory|Nintendo|1994
2268AA|Kirby's Dream Land 3|Kirby's Dream Land 3||Platform,|2|Coop|HAL Laboratory|Nintendo|1997
38995A|Kishin Douji Zenki - Denei Raibu|Kishin Douji Zenki - Denei Raibu||Action,Platform,|1||Now Production|Hudson|1995
44226A|Kishin Douji Zenki - Tenchi Meidou|Kishin Douji Zenki - Tenchi Meidou||Board game,Strategy,|4||Hudson|Hudson|1996
19109A|Kishin Douji Zenki - Battle Raiden|Kishin Douji ZENKI: Battle Raiden|Kishin Douji Zenki - Batoru Raiden|Action,Platform,|2||CAProduction|Hudson|1995
44227A|Kishin Kourinden Oni|Kishin Kourinden Oni||Role playing games,|1||Pandora Box|Banpresto|1994
44228A|Kiteretsu Daihyakka - Choujikuu Sugoroku|Kiteretsu Daihyakka - Choujikuu Sugoroku||Board game,|4||Fill-In Cafe|Video System|1995
2346AA|Knights Of The Round|Knights of the Round||Beat'em Up,Action,|2|Coop|Capcom|Capcom|1994
44230A|Konpeki No Kantai|Konpeki no Kantai||Strategy,|1||Access Games|Angel (Bandai)|1995
44231A|Kouryaku Casino Bar|Kouryaku Casino Bar||Casino,|4||Nichibutsu|Nichibutsu|1995
19110A|Kouryuu Densetsu Villgust - Kieta Shoujo|Kouryuu Densetsu Villgust - Kieta Shoujo||Role playing games,|1||Plex|Bandai|1992
44232A|Kouryuu No Mimi|Kouryuu no Mimi||Beat'em Up,|1||Vap|Vap|1995
44233A|Koushien 2|Koushien 2||Sports,|2||Affect|K Amusement Leasing|1992
44234A|Koushien 3|Koushien 3||Sports,|2||Magical Company (Mahou)|Magical Company (Mahou)|1994
44235A|Koushien 4|Koushien 4||Sports,|2||Magical Company (Mahou)|Magical Company (Mahou)|1995
44236A|Kousoku Shikou Shougi Ou|Kousoku Shikou Shougi Ou|Kousoku Shikou - Shougi Ou|Asiatic board game,|2||Access Games|Imagineer|1995
44237A|Koutetsu No Kishi|Koutetsu no Kishi||Strategy,|1||Dual|Asmik Ace Entertainment, Inc.|1993
44238A|Koutetsu No Kishi 2 - Sabaku No Rommel Gundan|Koutetsu no Kishi 2 - Sabaku no Rommel Gundan||Strategy,|1||Dual|Asmik Ace Entertainment, Inc.|1994
44239A|Koutetsu No Kishi 3 - Gekitotsu Europe Sensen|Koutetsu no Kishi 3 - Gekitotsu Europe Sensen||Strategy,|1||Dual|Asmik Ace Entertainment, Inc.|1995
2325AA|Krusty's Super Fun House|Krusty's Super Fun House||Puzzle-Game,Platform,|1||Audiogenic|Acclaim Entertainment|1992
19112A|Kunio No Oden|Kunio no Oden||Puzzle-Game,|2||Technos Japan Corp.|Technos Japan Corp.|1994
19111A|Kunio-kun No Dodge Ball Da Yo - Zenin Shgo|Kunio-kun no Dodge Ball da yo: Zenin Shgo||Sports,|4||Technos Japan Corp.|Technos Japan Corp.|1993
44240A|Kuusou Kagaku Sekai Gulliver Boy|Kuusou Kagaku Sekai Gulliver Boy||Role playing games,|2||Bandai|Bandai|1996
19114A|Kyle Petty's No Fear Racing|Kyle Petty's No Fear Racing||Race,Driving,|2|Coop|Leland Interactive Media|Williams Entertainment Inc.|1995
2893AA|Kyuyaku Megami Tensei|Kyuyaku Megami Tensei|Kyuuyaku Megami Tensei|Role playing games,Compilation,|2||Atlus|Atlus|1995
2553AA|Lethal Weapon|Lethal Weapon||Action,Platform,|1||Eurocom Entertainment Software|Ocean|1992
2412AA|Disney's Beauty And The Beast|Beauty and the Beast||Platform,Action,|1||Hudson|Hudson|1994
2947AA|Lady Stalker|Lady Stalker|Lady Stalker - Kako Kara no Chousen|Role playing games,Action,|1||Climax Entertainment|Taito|1995
19115A|Lagoon|Lagoon|Bahamut Lagoon|Role playing games,Action,|1||Zoom, Inc.|Kemco/Seika|1991
19116A|Lamborghini - American Challenge|Lamborghini American Challenge||Race,Driving,|2|Coop|Titus|Titus|1993
18959A|Laplace No Ma|Laplace no Ma||Role playing games,|2||Humming Bird Soft|Vic Tokai, Inc.|1995
87623A|Lasabirdie - Personal Golf Simulator - Get In The Hole|Lasabirdie - Personal Golf Simulator - Get In The Hole||Sports,|1|||Good House|1995
2531AA|Last Action Hero|Last Action Hero||Beat'em Up,Race,Driving,|2||Sony|Bits Studios|1993
44291A|Last Bible 3|Last Bible III||Role playing games,|1||Multimedia Intelligence Transfer|Atlus|1995
2300AA|Jungle Book, The|The Jungle Book||Platform,|1||Virgin|Virgin|1994
2189AA|Lion King, The|The Lion King||Platform,Action,|1||Westwood Studios|Virgin|1994
44292A|Leading Company|Leading Company||Simulation,|1||Koei|Koei|1993
44293A|Leading Jockey|Leading Jockey||Horses race,Sports with Animals,|2||Carrozzeria|Carrozzeria|1994
44294A|Leading Jockey 2|Leading Jockey 2||Horses race,Sports with Animals,|2||Carrozzeria|Carrozzeria|1995
2224AA|Legend|Legend|Bishin Densetsu Zoku - The Legend of Bishin|Beat'em Up,Action,|2|Coop|Nintendo|Arcade Zone - C&L - Softgold|1994
108111|Legend of Zelda - Goddess of Wisdom, The|Legend of Zelda - Goddess of Wisdom, The||Adventure,|1||Francais, Omega, PuzzleDude, SePH|Francais, Omega, PuzzleDude, SePH|
108106|Legend of Zelda - Omega Hack, The|Legend of Zelda - Omega Hack, The||Adventure,|1||||
152455|Legend of Zelda - Parallel Remodel, The|The Legend of Zelda : Parallel Remodel||Adventure,|1||||
2232AA|Lemmings|Lemmings|Lemmings 2 - The Tribes|Puzzle-Game,Strategy,|2|Coop|Sunsoft|Psygnosis|1991
2463AA|Lemmings 2 - The Tribes|Lemmings 2 : The Tribes||Puzzle-Game,|1||DMA Design|Psygnosis|1994
19117A|Lennus 2 - Fin No Shito|Lennus II: Fin no Shito||Role playing games,|1||Asmik Ace Entertainment, Inc.|Asmik Ace Entertainment, Inc.|1996
2249AA|Smurfs, The|Smurfs, The||Platform,Action,|1||Bit Managers|Infogrames|1994
2317AA|Smurfs Travel the World, The|The Smurfs Travel the World||Platform,Action,|1||Virtual Studio|Infogrames|1996
2687AA|Lester The Unlikely|Lester the Unlikely||Platform,Action,|1||Visual Concepts|Visual Concepts|1994
2500AA|Lethal Enforcers|Lethal Enforcers||Lightgun Shooter,Action,|2|Coop|Konami|Konami|1994
44299A|Libble Rabble|Libble Rabble||Action,Puzzle,|2||Namco|Namco|1994
19119A|Liberty Or Death|Liberty or Death|Dokuritsu Sensou - Liberty or Death|Strategy,|2|Coop|Koei|KOEI Corporation|1994
44300A|Light Fantasy|Light Fantasy|Light Fantasy II|Role playing games,|1||Advance Communication Company|Tonkin House|1992
44301A|Light Fantasy 2|Light Fantasy II||Role playing games,|1||Tonkin House|Tonkin House|1995
19120A|Little Magic|Little Magic||Puzzle-Game,|1||Altron Corporation|Altron Corporation|1993
44302A|Little Master - Nijiiro No Maseki|Little Master - Nijiiro no Maseki||Strategy,Role playing games,|1||Tokuma Shoten|Tokuma Shoten|1995
2203AA|Live A Live|Live A Live||Role playing games,|1||Square Enix|Square Enix|1994
98577A|Lobo|Lobo|Doom|Fighting,|2||Ocean|Ocean|1996
2633AA|Lock On|Lock On||Simulation,|1||Vic Tokai|Sunsoft|1993
2901AA|Lode Runner Twin - Justy To Liberty No Daibouken|Lode Runner Twin : Justy to Liberty no Daibouken||Puzzle-Game,|2||T&E Soft|T&E Soft|1994
44304A|Logos Panic Goaisatsu|Logos Panic Goaisatsu||Various,|2||Kan's|Yutaka|1995
2461AA|Looney Tunes Basketball|Looney Tunes B-Ball||Sports,|4|Coop|Sunsoft|Sculptured Software|1995
19121A|Lord Monarch|Lord Monarch||Strategy,|1||Aim Software|Epoch|1992
2910AA|Nobunaga's Ambition 2 - Lord Of Darkness|Lord of Darkness||Strategy,Action,|8||Koei|Koei|1994
19122A|Love Quest|Love Quest||Role playing games,|2||C-Lab|Tokuma Shoten|1995
2204AA|Lucky Luke|Lucky Luke||Platform,Action,|2||Infogrames|Infogrames|1997
2281AA|Lufia And The Fortress Of Doom|Lufia & the Fortress of Doom||Role playing games,|1||Taito|Taito|1993
2259AA|Lufia 2 - Rise Of The Sinistrals|Lufia II : Rise of the Sinistrals||Role playing games,|1||Neverland|Taito|1995
44306A|Lupin Sansei - Densetsu No Hihou O Oe!|Lupin Sansei - Densetsu no Hihou o Oe!|Lupin III - Densetsu no Hihou wo Oe!|Action,Platform,Puzzle,|1||SAS Sakata|Epoch|1994
44474A|M.a.c.s. Basic Rifle Marksmanship|M.A.C.S. Basic Rifle Marksmanship|M.A.C.S. Basic Rifle Simulator|Lightgun Shooter,|1||||
2507AA|Madden Nfl '94|Madden NFL '94||Sports,|5|Coop|High Score Productions|Electronic Arts|1993
2859AA|Madden Nfl 95|Madden NFL 95|Madden NFL '95|Sports,|5|Coop|High Score Productions|Electronic Arts|1994
2931AA|Madden Nfl 96|Madden NFL 96|Madden NFL '96|Sports,|5|Coop|Electronic Arts|Electronic Arts|1995
2920AA|Madden Nfl 97|Madden NFL 97|Madden NFL '97|Sports,|5|Coop|EA Sports|EA Sports|1996
2870AA|Madden Nfl 98|Madden NFL 98|Madden NFL '98|Sports,|5|Coop|Tiertex Design Studios|Electronic Arts|1997
44476A|Madou Monogatari - Hanamaru Daiyouchienji|Madou Monogatari - Hanamaru Daiyouchienji||Role playing games,|1||Compile|Tokuma Shoten Publishing Co., Ltd.|1996
2582AA|Magic Boy|Magic Boy||Platform,Action,|2||JVC|Empire Interactive|1994
2439AA|Magic Knight Rayearth|Magic Knight Rayearth||Role playing games,Action,|2||Pandora Box|Tomy|1995
19127A|Magic Sword|Magic Sword||Action,Platform,|1||Capcom|Capcom|1992
44477A|Magical Drop|Magical Drop|Magical Drop 2|Puzzle-Game,|2||Data East|Data East|1995
2673AA|Magical Drop 2|Magical Drop II||Puzzle-Game,|5||Data East|Data East|1996
19125A|Magical Pop'n|Magical Pop'n||Platform,Action,|5||Polestar Co., Ltd.|Pack-In-Video Co., Ltd|1995
19126A|Magical Taruruuto-kun - Magic Adventure|Magical Taruruuto-kun: Magic Adventure||Action,Platform,|2||Bandai|Bandai|1992
18960A|Magna Braban - Henreki No Yusha|Magna Braban: Henreki no Yusha|Magna Braban - Henreki no Yuusha|Role playing games,|1||Ask|ASK Kodansha|1994
65520A|Mahjong Club|Mahjong Club||Asiatic board game,|1||Natsu System|HECT|1994
65521A|Mahjong Gokuu Tenjiku|Mahjong Gokuu Tenjiku||Asiatic board game,|1||Chat Noir|Chat Noir|1994
65522A|Mahjong Hanjouki|Mahjong Hanjouki||Asiatic board game,|1||Nichibutsu|Nichibutsu|1995
65523A|Mahjong Hishouden - Shin Naki No Ryuu|Mahjong Hishouden - Shin Naki no Ryuu||Asiatic board game,|1||BEC|BEC|1995
65524A|Mahjong Sengoku Monogatari|Mahjong Sengoku Monogatari||Asiatic board game,|1||Khaos|Yojigen|1994
65525A|Mahjong Taikai 2|Mahjong Taikai II||Asiatic board game,|1||Koei|Koei|1994
124695|Mahou Kishi Rayearth|Mahou Kishi Rayearth||Role-Playing,|1||Pandora Box|Tomy Corporation|1995
65527A|Mahou Poi Poi Poitto!|Mahou Poi Poi Poitto!||Puzzle-Game,|2||Metro|Takara|1994
65528A|Mahoujin Guruguru|Mahoujin Guruguru|Mahoujin Guru Guru 2|Role playing games,|1||TamTam|Enix Corporation|1995
18961A|Mahoujin Guruguru 2|Mahoujin GuruGuru 2|Mahoujin Guru Guru 2|Role playing games,|1||TamTam Co., Ltd.|Enix Corporation|1996
2840AA|Majin Tensei|Majin Tensei|Majin Tensei II - Spiral Nemesis|Role playing games,Strategy,|1||Atlus|Atlus|1994
2841AA|Majin Tensei 2 - Spiral Nemesis|Majin Tensei II : Spiral Nemesis||Role playing games,Strategy,|1||Atlus|Atlus|1995
65529A|Maka Maka|Maka Maka||Role playing games,|1||Office Koukan|Sigma Ent. Inc.|1992
18963A|Makeruna! Makend 2|Makeruna! Makend 2||Fight,Action,|1||Success Corp.|Datam Polystar|1995
2858AA|Manchester United Championship Soccer|Manchester United Championship Soccer||Sports,|2||Krisalis Software|Krisalis Software|1995
2613AA|Marchen Adventure Cotton 100%|Marchen Adventure Cotton 100%||Shoot'em Up,|1||Datam Polystar|Success|1994
2309AA|Mario And Wario|Mario and Wario|Mario & Wario|Puzzle-Game,Platform,|1||Game Freak|Nintendo|1993
124817|Mario Bros. (a And s Nes Hack)|Mario Bros. (a And s Nes Hack)||Action,|2||Nintendo|Nintendo|1985
2258AA|Mario Is Missing !|Mario Is Missing!||Adventure,Educational,|1||Software Toolworks|Nintendo|1993
2294AA|Mario Paint|Mario Paint||Educational,|1||Nintendo|Nintendo|1992
19129A|Mario's Early Years - Fun With Letters|Mario's Early Years : Fun with Letters||Educational,|1||Software Toolworks, Inc., The|Software Toolworks, Inc., The|1994
79364A|Mario's Early Years - Fun With Numbers|Mario's Early Years : Fun with Numbers||Educational,|1||Software Toolworks|Software Toolworks|1994
65530A|Mario's Early Years - Preschool Fun|Mario's Early Years : Preschool Fun||Educational,|1||Software Toolworks|Mindscape Inc.|1994
2393AA|Mario's Super Picross|Mario's Super Picross|Mario no Super Picross|Puzzle-Game,Strategy,|1||Jupiter|Nintendo|1995
2352AA|Mario's Time Machine|Mario's Time Machine||Adventure,Educational,|1||Software Toolworks|Software Toolworks|1993
19130A|Mark Davis' The Fishing Master|Mark Davis' The Fishing Master||Hunting and Fishing,|1||Natsume Co., Ltd.|Natsume, Inc.|1995
2884AA|Marko's Magic Football|Marko's Magic Football||Platform,|1||Domark|Acclaim Entertainment|1995
2867AA|Marmalade Boy|Marmalade Boy||Adventure,|1||Kuusou Kagaku|Bandai|1995
2319AA|Marvel Super Heroes In War Of The Gems|Marvel Super Heroes in War of the Gems|Marvel Super Heroes - War of the Gems|Beat'em Up,Platform,Action,|1||Capcom|Capcom|1996
65531A|Marvelous - Mouhitotsu No Takara-jima|Marvelous: Another Treasure Island|Marvelous - Mouhitotsu no Takarajima|Adventure,Action,Role playing games,|1||Nintendo|Nintendo|1996
2713AA|Mary Shelley's Frankenstein|Mary Shelley's Frankenstein||Platform,Action,Adventure,|1||Sony|Bits Studios|1994
65532A|Masters - Harukanaru Augusta 2|Masters - Harukanaru Augusta 2||Sports,|4||T&E Soft|T&E Soft|1993
65533A|Masters New - Harukanaru Augusta 3|Masters New - Harukanaru Augusta 3||Sports,|4||T&E Soft|T&E Soft|1995
19132A|Maten Densetsu - Senritsu No Ooparts|Maten Densetsu: Senritsu no Ooparts|Maten Densetsu - Senritsu no O-parts|Role playing games,|1||TAKARA Co., Ltd.|TAKARA Co., Ltd.|1995
19133A|Math Blaster - Episode 1 - In Search Of Spot|Math Blaster : Episode 1||Educational,|1||Davidson & Associates, Inc.|Davidson & Associates, Inc.|Western Technologies Inc.
65534A|Matsukata Hiroki No Super Trawling|Matsukata Hiroki no Super Trawling|Matsukata Hiroki no Super Trolling|Hunting and Fishing,|1||Atelier Double|Tonkin House|1995
65535A|Matsumura Kunihiro Den - Saikyou No Rekishi O Nurikaero!|Matsumura Kunihiro Den - Saikyou no Rekishi o Nuri||Fight,|1||Office Koukan|Shouei|1994
2349AA|Maui Mallard In Cold Shadow|Maui Mallard in Cold Shadow||Platform,Action,|1||Disney|Eurocom|1996
64738A|Mazezam Challenge|Mazezam Challenge||Puzzle-Game,|1||Alekmaul|Piko Interactive LLC|2012
2551AA|Mazinger Z|Mazinger Z||Platform,Action,|1||Bandai|Bandai|1993
19135A|Mecarobot Golf|Mecarobot Golf||Sports,|1||Advance Communication Company|Toho Co.,Ltd.|1992
