150965|16-in-1 Super Card|16-in-1 Super Card||,Compilation|||||
3445AA|Super Hunchback|Super Hunchback||Sports,Action,|1||Ocean Software Ltd.|Ocean Software Ltd.|1992
70661A|Super James Pond|Super James Pond||Action,Platform,|1||Millenium Interactive|Ocean Software Ltd.|1992
70662A|Super Kick Off|Super Kick Off||Sports,|1||Anco|U.S. Gold|1991
142723|Super Mario 4|Super Mario 4||Platform,|1||Nintendo|Nintendo|1997
2970AA|Super Mario Land|Super Mario Land|Super Mario 4|Action,Platform,|1||Nintendo R&D1|Nintendo of America Inc.|1989
2964AA|Super Mario Land 2 - 6 Golden Coins|Super Mario Land 2 : 6 Golden Coins||Platform,|1||Nintendo|Nintendo|1992
70671A|Super Momotarou Dentetsu|Super Momotarou Dentetsu|Super Momotarou Dentetsu II|,Board game|||||
70672A|Super Momotarou Dentetsu 2|Super Momotarou Dentetsu II|||||||
70674A|Super Off Road|Super Off Road||Racing,|||NMS Software|Tradewest|1992
70675A|Super Pachinko Taisen|Super Pachinko Taisen||,Slot machine|||||
142944|Super Pika Land|Super Pika Land|||||||
3213AA|Super R.c. Pro-am|Super R.C. Pro-Am||Race, Driving,|4||Rare, Ltd.|Nintendo of America Inc.|1991
3458AA|Super Robot Taisen|Super Robot Taisen||Role playing games,|2||Winky Soft Co., Ltd.|Banpresto Co., Ltd.|1991
70685A|Super Scrabble|Super Scrabble||Puzzle-Game,|||Imagineering Inc|Milton Bradley|1991
70687A|Super Snakey|Super Snakey||,Puzzle|||||
3080AA|Super Star Wars - Return Of The Jedi|Super Star Wars : Return of the Jedi||Action,|1||Realtime Associates|THQ|1995
70689A|Super Street Basketball|Super Street Basketball|Super Street Basketball 2|,Basketball|||||
70690A|Super Street Basketball 2|Super Street Basketball 2||,Basketball|||||
70693A|Superman|Superman||Action|1||Atari, Inc.|Atari, Inc.|1978
70699A|Suzuki Aguri No F-1 Super Driving|Suzuki Aguri no F-1 Super Driving|||||||
70700A|Swamp Thing|Swamp Thing||Action,Platform|1||Imagineering Inc.|THQ Inc.|1992
153216|Sword of Su Zi - Trial Version, The|Sword of Su Zi - Trial Version, The|||||||
3376AA|T2 - The Arcade Game|T2 : The Arcade Game||Lightgun Shooter,|1||LJN|Midway|1992
70720A|Taikyoku Renju|Taikyoku Renju||,Puzzle|||||
3604AA|Tail Gator|Tail Gator||Action,Platform|1||Natsume|Natsume|1991
70724A|Taito Chase H.q.|Taito Chase H.Q.|||||||
70725A|Taito Variety Pack|Taito Variety Pack|||||||
70726A|Taiyou No Tenshi Marlowe - Ohanabatake Wa Dai-panic|Taiyou no Tenshi Marlowe - Ohanabatake wa Dai-pani|Taiyou no Tenshi Marlowe - Ohanabatake ha Dai-Panic|,Arcade|||||
70728A|Taiyou No Yuusha - Fighbird Gb|Taiyou no Yuusha - Fighbird GB|||||||
70734A|Takeda Nobuhiro No Ace Striker|Takeda Nobuhiro no Ace Striker|||||||
70737A|Talespin|TaleSpin|Tale Spin|Adventure,|||||1988
67858A|Game De Hakken!! Tamagotchi|Tamagotchi||Simulation,|1||Bandai|Bandai|1997
3020AA|Tarzan|Tarzan||Puzzle-Game,Action,|1||Martech Games Ltd.|Martech Games Ltd.|1986
70748A|Tasmania Story|Tasmania Story||Action,Arcade|||FCI, Inc.|FCI|1991
3365AA|Taz-mania|Taz-Mania|Taz-Mania 2|Action,Platform|1||SEGA Enterprises Ltd.|SEGA Enterprises Ltd.|1992
3311AA|Taz-mania 2|Taz-Mania 2||Platform,Action,|1||Beam Software Pty., Ltd.|THQ Inc.|1997
3706AA|Tecmo Bowl|Tecmo Bowl||Sports,Action,|1||Tecmo, Ltd.|Tecmo, Inc.|1991
3014AA|Teenage Mutant Ninja Turtles - Fall Of The Foot Clan|Teenage Mutant Ninja Turtles : Fall of the Foot Clan||Platform,|||Ultra Software Corporation|Konami|1990
70767A|Teenage Mutant Ninja Turtles 2 - Back From The Sewers|Teenage Mutant Ninja Turtles II : Back from the Sewers||Platform,|||||1992
70769A|Teenage Mutant Ninja Turtles 3 - Radical Rescue|Teenage Mutant Ninja Turtles III : Radical Rescue|Teenage Mutant Ninja Turtles III - Radical Rescue|Plateform / Fighter Scrolling,Platform,|1||Konami|Konami|1993
70773A|Teke! Teke! Asmik-kun World|Teke! Teke! Asmik-kun World|||||||
70774A|Tekichuu Rush|Tekichuu Rush||,Bets|||||
70775A|Tekkyu Fight! - The Great Battle Gaiden|Tekkyu Fight! - The Great Battle Gaiden||,Action|||||
70777A|Tenchi O Kurau|Tenchi o Kurau||,RPG|||||
70778A|Tenjin Kaisen|Tenjin Kaisen|Tenjin Kaisen 2|,Shooter|||||
3173AA|Tennis|Tennis|Dennis|Sports,|2||Nintendo Co., Ltd.|Nintendo of America Inc.|1989
3158AA|Terminator 2 - Judgment Day|Terminator 2 : Judgment Day||Puzzle-Game,|||LJN|LJN|1991
70785A|Tesserae|Tesserae||Strategy,Puzzle-Game,|2||Eurocom Entertainment Software|GameTek, Inc.|1993
2976AA|Tetris|Tetris|Tetris 2|Puzzle-Game,Action,|2||Bullet Proof Software|Spectrum Holobyte, Inc.|1987
3300AA|Tetris 2|Tetris 2||Puzzle-Game,Action,|2||Nintendo R&D1|Nintendo of America Inc.|1993
3532AA|Tetris Attack|Tetris Attack||Puzzle-Game,Action,|2||Nintendo Co., Ltd.|Nintendo of America Inc.|1996
3450AA|Tetris Blast|Tetris Blast||Puzzle-Game,Action,|2||Bullet-Proof Software, Inc.|Nintendo of America Inc.|1996
70794A|Tetris Flash|Tetris Flash||,Puzzle|||||
3484AA|Tetris Plus|Tetris Plus||Puzzle-Game,Action,|2||Jaleco Ltd.|Jaleco USA, Inc.|1997
3187AA|Addams Family, The|The Addams Family||Action,Platform|1||Ocean|Ocean|1992
3278AA|Addams Family - Pugsley's Scavenger Hunt, The|The Addams Family : Pugsley's Scavenger Hunt||Action,|1||Ocean|Ocean|1993
3636AA|Adventures of Rocky and Bullwinkle and Friends, The|The Adventures of Rocky and Bullwinkle and Friends||Shoot'em Up,|1||Imagineering Inc|THQ|1992
59624A|Adventures of Star Saver, The|The Adventures of Star Saver||Action,Platform|1||A Wave|Taito|1992
3147AA|Amazing Spider-Man, The|The Amazing Spider-Man|Amazing Spider-Man 2, The|Action,Platform|1||Rare|LJN|1990
3169AA|Battle of Olympus, The|The Battle of Olympus||Action,Adventure,|2||Infinity Co.|Imagineer|1991
3328AA|Blues Brothers, The|The Blues Brothers||Action,Platform|1||Titus|Titus|1994
3521AA|Blues Brothers - Jukebox Adventure, The|The Blues Brothers : Jukebox Adventure||Platform,|1||Titus|Titus|1994
3121AA|Bugs Bunny Crazy Castle, The|The Bugs Bunny Crazy Castle||Puzzle-Game,Strategy,|1||Kotobuki System|Kemco|1989
3279AA|Bugs Bunny Crazy Castle 2, The|The Bugs Bunny Crazy Castle 2||Puzzle-Game,Strategy,|1||Kotobuki System|Kemco|1991
70814A|Fidgetts, The|The Fidgetts||Action,Puzzle|1||Game Over Production|Elite Systems|1993
3017AA|Final Fantasy Legend, The|The Final Fantasy Legend|Final Fantasy Legend II|Role playing games,|1||Square Enix|Square Enix|1989
3188AA|Flash, The|The Flash||Fight,Action,|1||Equilibrium|THQ|1991
3520AA|Flintstones, The|The Flintstones||Action,Platform|1||Ocean|Twilight Games|1994
66710A|Flintstones - King Rock Treasure Island, The|The Flintstones - King Rock Treasure Island|||||Taito|Taito|
70817A|Game of Harmony, The|The Game of Harmony||Strategy,|2||Assembly Line, The|Accolade|1995
70826A|Getaway, The|The Getaway||,Pinball|||||
70836A|Humans, The|The Humans||Strategy,|1||Imagitec Design Inc.|GameTek, Inc.|1992
3229AA|Hunt for Red October, The|The Hunt for Red October||Shoot'em Up,Action,|1||Hi-Tech Expressions|Hi-Tech Expressions|1991
3447AA|Incredible Crash Dummies, The|The Incredible Crash Dummies||Action|1||Acclaim Entertainment|Acclaim Entertainment|1992
70841A|Jungle Book, The|The Jungle Book||,Platform|||||
70843A|Kick Boxing, The|The Kick Boxing||,Fighting|||||
3256AA|King of Fighters '95, The|The King of Fighters '95||Fight,Action,|1||SNK|SNK|
3633AA|Lawnmower Man, The|The Lawnmower Man||Action|1||The Sales Curve|Time Warner Interactive|1993
2967AA|Legend of Zelda - Link's Awakening, The|The Legend of Zelda : Link's Awakening||Role playing games,|1||Nintendo|Nintendo|1993
70850A|Little Mermaid, The|The Little Mermaid||,Action|||||
3058AA|Lost World - Jurassic Park, The|The Lost World : Jurassic Park||Platform,|1||Torus Games|THQ|1997
70861A|New Chessmaster, The|The New Chessmaster||Strategy,|1||Altron|Altron|
3421AA|Pagemaster, The|The Pagemaster||Shoot'em Up,Action,|2||Probe|Fox Interactive|1994
70098A|Punisher, The - The Ultimate Payback|The Punisher : The Ultimate Payback||Action,Gun shooter|||Beam Software|LJN|
3553AA|Real Ghostbusters, The|The Real Ghostbusters||Action,Platform|||Kotobuki System|Activision|1989
70191A|Ren And Stimpy Show, The - Space Cadet Adventures|The Ren & Stimpy Show : Space Cadet Adventures|Ren & Stimpy Show, The - Space Cadet Adventures|,Platform|||Imagineering Inc|THQ|
70868A|Shinri Game, The|The Shinri Game||,Adventure|||||
3676AA|Sword of Hope, The|The Sword of Hope|Sword of Hope II, The|Role playing games,|1||Seika|Kemco|1991
3478AA|Sword of Hope 2, The|The Sword of Hope II||Puzzle-Game,Role playing games,|1||Kemco|Kemco|1996
65239A|Xvii Olympic Winter Games, The - Lillehammer 1994|The XVII Olympic Winter Games : Lillehammer 1994||,Sports|||||
3390AA|Thunderbirds|Thunderbirds||Sports,Action,|1||Saffire, Inc|Vivendi Universal Games, Inc.|2001
153217|Tiger A Dragon|Tiger A Dragon|||||||
70904A|Tintin - Prisoners Of The Sun|Tintin - Prisoners of the Sun||Action,|||Bit Managers|Infogrames|
70901A|Tintin In Tibet|Tintin in Tibet||Action,Platform|1||Infogrames|Infogrames|1995
70907A|Tiny Toon Adventures|Tiny Toon Adventures|Tiny Toon Adventures 2|,Platform|||Konami Co., Ltd.|Konami, Inc.|
70914A|Tiny Toon Adventures - Dokidoki Sport Festival|Tiny Toon Adventures - Dokidoki Sport Festival|||||||
70916A|Tiny Toon Adventures - Wacky Sports|Tiny Toon Adventures - Wacky Sports||,Sports|||||
70908A|Tiny Toon Adventures 2|Tiny Toon Adventures 2||,Platform|||||
3289AA|Tiny Toon Adventures 2 - Montana's Movie Madness|Tiny Toon Adventures 2 : Montana's Movie Madness||Platform,|1||Konami|Konami|1993
3295AA|Tiny Toon Adventures - Babs' Big Break|Tiny Toon Adventures : Babs' Big Break||Platform,|1||Konami|Konami|1992
70918A|Tip Off|Tip Off||Sports,|2||JowooD Entertainment AG|Imagineer Co., Ltd.|1992
3281AA|Titus The Fox - To Marrakech And Back|Titus the Fox : To Marrakech and Back||Platform,|2||Titus|Titus|2000
142726|To-heart Columns|To-heart Columns||,Puzzle|||||
70934A|Tokio Senki - Eiyuu Retsuden|Tokio Senki - Eiyuu Retsuden|||||||
70937A|Tokoro's Mahjong Jr.|Tokoro's Mahjong Jr.|||||||
70938A|Tokyo Disneyland - Fantasy Tour|Tokyo Disneyland - Fantasy Tour|||||||
70939A|Tokyo Disneyland - Mickey No Cinderella-jou Mystery Tour|Tokyo Disneyland - Mickey no Cinderella-jou Myster|||||||
70945A|Tom And Jerry - Frantic Antics!|Tom and Jerry - Frantic Antics!|Tom and Jerry - Frantic Antics|,Platform|||||
70940A|Tom And Jerry|Tom & Jerry||Platform,|1||Beam Software Pty., Ltd.|Hi-Tech Expressions, Inc.|
70949A|Tom To Jerry|Tom to Jerry|Tom and Jerry|,Platform|||||
70950A|Tom To Jerry Part 2|Tom to Jerry Part 2|||||||
70970A|Top Gun - Guts And Glory|Top Gun - Guts & Glory||,Aerial fighting|1||Distinctive Software|Konami|
70971A|Top Rank Tennis|Top Rank Tennis||Sports,Sports / Tennis,|4||Pax Softnica|Nintendo|1993
70975A|Torpedo Range|Torpedo Range||Shooter,|1||SETA Corporation|SETA Corporation|1991
70976A|Total Carnage|Total Carnage||Shooter,|||Midway Manufacturing Company|Malibu Games|1994
70978A|Totsugeki Valations|Totsugeki Valations||,Adventure|||||
70980A|Totsugeki! Ponkotsu Tank|Totsugeki! Ponkotsu Tank||,Shooter|||||
70981A|Tottemo! Luckyman|Tottemo! Luckyman||,Board game|||||
70987A|Toxic Crusaders|Toxic Crusaders||Action,Platform|1||Realtime Associates, Inc.|Bandai|1992
3249AA|Toy Story|Toy Story||Platform,|1||Black Pearl Software|Tiertex Design Studios|1996
3349AA|Track And Field|Track & Field||Sports,|1||Konami|Konami|1992
70990A|Track Meet|Track Meet||Action,Sports|||Interplay Productions, Inc.|Interplay Productions, Inc.|1991
70991A|Track Meet - Mezase! Barcelona|Track Meet - Mezase! Barcelona|||||||
109182|Trap And Turn|Trap And Turn|Trap & Turn|,Puzzle|||||
70994A|Trappers Tengoku - Spy Vs Spy|Trappers Tengoku - Spy vs Spy||,Action|||||
3245AA|Trax|Trax||Beat'em Up,Shoot'em Up,Action,|2||HAL Laboratory, Inc.|Electro Brain Corp.|1991
3253AA|Trip World|Trip World||Action,Platform|1||Sun Electronics Corp.|Sun Electronics Corp.|1992
3496AA|True Lies|True Lies||Shoot'em Up,Action,|1||Beam Software Pty., Ltd.|Acclaim Entertainment, Inc.|1995
71002A|Trump Boy|Trump Boy|Trump Boy II|,Cards|||||
71003A|Trump Boy 2|Trump Boy II|||||||
71004A|Trump Collection Gb|Trump Collection GB||,Cards|||||
71007A|Tsume Go Series 1 - Fujisawa Hideyuki Meiyo Kisei|Tsume Go Series 1 - Fujisawa Hideyuki Meiyo Kisei||,Puzzle|||||
71010A|Tsume Shougi - Hyakuban Shoubu|Tsume Shougi - Hyakuban Shoubu||,Puzzle|||||
71012A|Tsume Shougi - Kanki Godan|Tsume Shougi - Kanki Godan|Tsume Shougi - Kamiki Godan|,Puzzle|||||
71014A|Tsume Shougi - Mondai Teikyou Shougi Sekai|Tsume Shougi - Mondai Teikyou Shougi Sekai||,Puzzle|||||
71016A|Tsuri Sensei|Tsuri Sensei||,Adventure|||||
3653AA|Tumblepop|Tumblepop|Tumble Pop|Adventure,Platform,|2||Data East|Data East|1992
71021A|Turn And Burn|Turn and Burn||,Aerial fighting|||||
3339AA|Turok - Battle Of The Bionosaurs|Turok : Battle Of The Bionosaurs||Platform,|1||Bit Managers|Acclaim Entertainment|1998
3290AA|Turrican|Turrican||Shoot'em Up,Action,|1||Rainbow Arts Software GmbH|Accolade, Inc.|1991
71030A|Tv Champion|TV Champion||,Slot machine|||||
71034A|Twin|Twin|Kwirk|,Racing|||||
71035A|Twinbee Da!!|TwinBee da!!||,Shooter|||||
153218|Two Hearts|Two Hearts|||||||
71041A|Uchiiwai - Kyoudaijingi No Puzzle Game|Uchiiwai - Kyoudaijingi no Puzzle Game|||||||
71044A|Uchuu No Kishi Tekkaman Blade|Uchuu no Kishi Tekkaman Blade||,Action|||||
71045A|Uchuu Senkan Yamato|Uchuu Senkan Yamato||,Strategy|||||
71052A|Ultima - Runes Of Virtue|Ultima : Runes of Virtue||,Adventure|||||
71054A|Ultima - Runes Of Virtue 2|Ultima : Runes of Virtue II|||||||
71061A|Ultra Golf|Ultra Golf||Sports,|||Capcom|Capcom|1992
71062A|Ultraman|Ultraman||,Quiz|||BE Co. Ltd.|Banprest Co. Ltd.|1991
71063A|Ultraman Ball|Ultraman Ball||Action,Platform|1||Interbec|Nintendo|1994
71064A|Ultraman Chou Toushi Gekiden|Ultraman Chou Toushi Gekiden||,Action|||||
71066A|Ultraman Club - Tekikaijuu O Hakken Seyo!|Ultraman Club - Tekikaijuu o Hakken seyo!|||||||
71067A|Umi No Nushi Tsuri 2|Umi no Nushi Tsuri 2||,Adventure|||||
3199AA|Un Indien Dans La Ville|Un Indien Dans La Ville||Adventure,|1||Titus|Titus|1996
71070A|Undercover Cops Gaiden - Hakaishin Garumaa|Undercover Cops Gaiden - Hakaishin Garumaa||,RPG|||||
3500AA|Universal Soldier|Universal Soldier||Shoot'em Up,Action,|1||Code Monkeys Ltd., The|Accolade, Inc.|1992
71080A|Uno - Small World|Uno - Small World||,Cards|||||
71078A|Uno 2 - Small World|Uno 2 - Small World||,Cards|||||
71081A|Uoozu|Uoozu||,Action|||||
3511AA|Urban Strike|Urban Strike||Shoot'em Up,Action,|1||Foley Hi-Tech Systems|Black Pearl Software|1996
71082A|Urusei Yatsura - Miss Tomobiki O Saguse!|Urusei Yatsura - Miss Tomobiki o Saguse!|Urusei Yatsura - Miss Tomobiki wo Saguse!|,RPG|||||
3162AA|V-rally|V-Rally||,Racing|1||Infogrames|Infogrames|1999
65243A|Vattle Giuce|Vattle Giuce||Shooter,|||IGS|IGS|1991
3723AA|Vegas Stakes|Vegas Stakes||Various,Simulation,|1||HAL Laboratory, Inc.|Playtronic Industrial Ltda.|1995
71090A|Velious - Roland No Majuu|Velious - Roland no Majuu||,Adventure|||||
71089A|Velious 2 - Fukushuu No Jashin|Velious II - Fukushuu no Jashin|||||||
167191|Versatility|Versatility|||||||
71095A|Versus Hero - Kakutou Ou E No Michi|Versus Hero - Kakutou Ou e no Michi|Versus Hero - Kakutou Ou heno Michi|,Fighting|||||
109180|Vex Block|Vex Block||,Puzzle|||||
71108A|Virtual Wars|Virtual Wars||,Action|||||
71109A|Vitamina Oukoku Monogatari|Vitamina Oukoku Monogatari|||||||
71111A|Volley Fire|Volley Fire||Action,Shooter,|1||Toei Animation||1990
71116A|Vs Battler|VS Battler||,Action|||||
3231AA|Wario Blast - Featuring Bomberman!|Wario Blast featuring Bomberman!||,Arcade|||Hudson|Nintendo|1994
2980AA|Wario Land - Super Mario Land 3|Wario Land : Super Mario Land 3||Action,Plateform / Run Jump,Platform,|1||Nintendo|Nintendo|1994
2978AA|Wario Land 2|Wario Land II||Sports,Action,|1||Nintendo|Nintendo|1999
71137A|Water World|Water World||Action,Horror,Shooter,|1||Inplay Interactive|Ocean|1995
71139A|Wave Race|Wave Race||Race, Driving,|4||Pax Softnica|Nintendo|1992
3530AA|Wayne's World|Wayne's World||Action,Adventure,|1||Robert Fiorini & Associates|Capstone Software|1993
71141A|Wcw Main Event|WCW Main Event||,Wrestling|||||
71144A|Wedding Peach - Jamapii Panic|Wedding Peach - Jamapii Panic||,Arcade|||||
71145A|Welcome Nakayoshi Park|Welcome Nakayoshi Park||,Adventure|||Tom Create|Bandai|1994
68366A|Gluecksrad|Wheel of Fortune|||||GameTek|GameTek|
71154A|Wheel Of Fortune|Wheel of Fortune||Puzzle-Game,|2||GameTek, Inc.|GameTek, Inc.|1987
3291AA|Who Framed Roger Rabbit?|Who Framed Roger Rabbit?|Who Framed Roger Rabbit|Action,Adventure|1||Silent Software|Buena Vista Software|1988
71159A|Wild Snake|Wild Snake||Puzzle-Game,|2||Bullet-Proof Software|Yojigen|1994
71165A|Winner's Horse|Winner's Horse||Sports,|||NCS|NCS|1991
71172A|Wizardry Gaiden 1 - Joou No Junan|Wizardry Gaiden 1 - Joou no Junan|||||||
71175A|Wizardry Gaiden 2 - Kodai Koutei No Noroi|Wizardry Gaiden 2 - Kodai Koutei no Noroi|||||||
71177A|Wizardry Gaiden 3 - Yami No Seiten|Wizardry Gaiden 3 - Yami no Seiten|||||||
71182A|Wizards And Warriors Chapter X - The Fortress Of Fear|Wizards & Warriors Chapter X - The Fortress of Fea||Plateform / Fighter Scrolling,Platform,|1||Rare|Acclaim|1990
71186A|Wordtris|Wordtris||Sports,Puzzle-Game,|4||Spectrum Holobyte, Inc.|Sphere, Inc.|1992
71187A|Wordzap|WordZap||,Puzzle|||||
71188A|World Beach Volley - 1991 Gb Cup|World Beach Volley - 1991 GB Cup|||||||
71190A|World Beach Volley - 1992 Gb Cup|World Beach Volley - 1992 GB Cup|||||||
71192A|World Bowling|World Bowling||Sports,|||Athena|Romstar Incorporated|1990
71193A|World Circuit Series|World Circuit Series||Race, Driving,|4||Konami|Konami|1992
71194A|World Cup 98|World Cup 98|World Cup '98|Sports,|1||Tiertex Design Studios|THQ|1998
71198A|World Cup Usa '94|World Cup USA '94||,Soccer|||Tierte Desig Studios|U.S Gol Ltd.|1994
3626AA|World Heroes 2 Jet|World Heroes 2 Jet|Nettou World Heroes 2 Jet|Sports,Action,|2||TAKARA Co., Ltd.|Playmates Interactive Entertainment, Inc.|1994
71200A|World Ice Hockey|World Ice Hockey||Sports,|||Athena|Athena|1991
71201A|World Soccer Gb|World Soccer GB||,Soccer|||||
109179|Worm Visitor|Worm Visitor||,Arcade|1||Sachen|Sachen|
3079AA|Worms|Worms||Strategy,|2||Team17 Software Limited|Ocean Software Ltd.|1995
3620AA|Wwf King Of The Ring|WWF King of the Ring||Sports,|2||Eastridge Technology|LJN, Ltd.|1993
71209A|Wwf Raw|WWF Raw||Sports,|2||Realtime Associates Seattle Division|Acclaim Entertainment|1994
3619AA|Wwf Superstars|WWF Superstars|WWF Superstars 2|Sports,Sports / Wrestling,|2||Rare, Ltd.|LJN, Ltd.|1991
3533AA|Wwf Superstars 2|WWF Superstars 2||Sports,|2||Sculptured Software, Inc.|LJN, Ltd.|1993
3512AA|Wwf Warzone|WWF Warzone||Fight,|||Combat|Combat|
65238A|X|X|Another Bible (J) [S][T+Fre(final)_GIX]|Shoot'em Up,Action,|1||Argonaut Software Ltd.|Nintendo Co., Ltd.|1992
3316AA|Xenon 2 - Megablast|Xenon 2 : Megablast||Shoot'em Up,|2||Imageworks|The Bitmap Brothers|1989
71228A|Yakuman|Yakuman|Double Yakuman|Puzzle,|2||Intelligent Systems Co., Ltd.|Nintendo|1989
71231A|Yannick Noah Tennis|Yannick Noah Tennis||Sports,|||Ubisoft|Ubisoft|1998
153030|Yie Ar Kung Fu|Yie Ar Kung Fu||,Fighting|||Konam Industr Co Ltd.|Konam Industr Co Ltd.|1985
71235A|Yogi Bear In Yogi Bear's Goldrush|Yogi Bear in Yogi Bear's Goldrush||,Platform|||||
71240A|Yomihon Yumegoyomi - Tenjin Kaisen 2|Yomihon Yumegoyomi - Tenjin Kaisen 2|||||||
71242A|Yoshi|Yoshi|Golf|Action,Puzzle-Game,|2||Game Freak, Inc.|Nintendo|1992
71243A|Yoshi No Cookie|Yoshi no Cookie||,Puzzle|||||
71244A|Yoshi No Panepon|Yoshi no Panepon||,Puzzle|||||
71245A|Yoshi No Tamago|Yoshi no Tamago||,Puzzle|||||
3038AA|Yoshi's Cookie|Yoshi's Cookie||Puzzle-Game,|4||Home Data Corp.|Nintendo of America Inc.|1993
71249A|Yu Yu Hakusho|Yu Yu Hakusho|Yuu Yuu Hakusho|,Fighting|||||
71250A|Yu Yu Hakusho Dai-2-dan - Ankoku Bujutsukai|Yu Yu Hakusho Dai-2-dan - Ankoku Bujutsukai|||||||
71251A|Yu Yu Hakusho Dai-3-dan - Makai No Tobira|Yu Yu Hakusho Dai-3-dan - Makai no Tobira|||||||
71252A|Yu Yu Hakusho Dai-4-dan - Makai Touitsu|Yu Yu Hakusho Dai-4-dan - Makai Touitsu|||||||
71254A|Yu-gi-oh! Duel Monsters|Yu-Gi-Oh! Duel Monsters||,RPG|||||
59748A|Zen - Intergalactic Ninja|Zen - Intergalactic Ninja||,Action|||||
59750A|Zen-nihon Pro Wrestling Jet|Zen-Nihon Pro Wrestling Jet|Zen-Nippon Pro Wrestling Jet|,Wrestling|||||
59751A|Zerd No Densetsu|Zerd no Densetsu||,RPG||||Vic Tokai|1991
59752A|Zerd No Densetsu 2 - Xerd!! Gishin No Ryouiki|Zerd no Densetsu 2 - Xerd!! Gishin no Ryouiki||,RPG||||Vic Tokai|1992
59755A|Zettai Muteki Raijinou|Zettai Muteki Raijinou||,Fighting||||Tomy|1991
109178|Zipball|Zipball||Action,Puzzle|1|||Sachen|1993
59754A|Zoids Densetsu|Zoids Densetsu||Action,Shooter|||Nova Co., Ltd.|Tomy Company, Ltd.|1990
3583AA|Zool|Zool||Shoot'em Up,Action,|1||Gremlin Graphics Software Limited|GameTek, Inc.|1993
3716AA|Zoop|Zoop|Croc|Puzzle-Game,Strategy,Action,|2||Hookstone Ltd.|Viacom New Media|1995
