Sengoku / Sengoku Denshou (set 1);0;Fighter;1991;sengoku;4373;Unknown;;
Sengoku / Sengoku Denshou (set 2);4373;Fighter;1991;sengokh;20599;Unknown;;
Sengoku 2 / Sengoku Denshou 2;0;Fighter;1993;sengoku2;4374;Unknown;;
Sengoku 3;0;Fighter;2001;sengoku3;4375;Unknown;;
Sengoku 3 / Sengoku Legends 2001 (decrypted P,decrypted C);4375;Fighter;2001;sengok3d;27208;Unknown;;
Shock Troopers (set 1);0;Action;1997;shocktro;4376;Unknown;;
Shock Troopers (set 2);4376;Action;1997;shocktra;20600;Unknown;;
Shock Troopers - 2nd Squad;0;Action;1998;shocktr2;4377;Unknown;;
Shougi No Tatsujin - Master of Shougi;0;Puzzle;1995;mosyougi;4329;Unknown;;
Soccer Brawl;0;Soccer;1991;socbrawl;4378;Unknown;;
Spin Master / Miracle Adventure;0;Platform;1993;spinmast;4379;Unknown;;
Stakes Winner / Stakes Winner - GI kinzen seihae no michi;0;Racing;1995;stakwin;4380;Unknown;;
Stakes Winner 2;0;Racing;1996;stakwin2;4381;Unknown;;
Street Hoop / Street Slam / Dunk Dream;0;Basketball;1994;strhoop;4382;Unknown;;
Strikers 1945 Plus;0;Shooter;1999;s1945p;4383;Unknown;;
Strikers 1945 Plus (decrypted C);4383;Shooter;1999;s1945pd;27207;Unknown;;
Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu;0;Sports;1996;sdodgeb;4384;Unknown;;
Super Sidekicks / Tokuten Ou;0;Soccer;1992;ssideki;4385;Unknown;;
Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - real fight football;0;Soccer;1994;ssideki2;4386;Unknown;;
Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikoue no michi;0;Soccer;1995;ssideki3;4387;Unknown;;
Super Spy, The;0;Fighter;1990;superspy;4389;Unknown;;
SVC Chaos - SNK vs Capcom;0;Fighting;2003;svcplus;24818;Unknown;;
Tecmo World Soccer '96;0;Soccer;1996;tws96;4390;Unknown;;
Thrash Rally;0;Racing;????;trally;4393;Unknown;;
Top Hunter - Roddy & Cathy;0;Action;1994;tophuntr;4391;Unknown;;
Top Player's Golf;0;Golf;1990;tpgolf;4392;Unknown;;
Twinkle Star Sprites;0;Shooter;1996;twinspri;4394;Unknown;;
Ultimate 11 - The SNK Football Championship / Tokuten Ou - Honoo no Libero, The;0;Soccer;1996;ssideki4;4388;Unknown;;
V-Liner;0;Casino;1991;vliner;4395;Unknown;;
Viewpoint;0;Shooter;1992;viewpoin;4396;Unknown;;
Voltage Fighter - Gowcaizer / Choujin Gakuen Gowcaizer;0;Fighting;1995;gowcaizr;4397;Unknown;;
Waku Waku 7;0;Fighting;1996;wakuwak7;4398;Unknown;;
Windjammers / Flying Power Disc;0;Sports;1994;wjammers;4399;Unknown;;
World Heroes (set 1);0;Fighting;1992;wh1;4400;Unknown;;
World Heroes (set 2);4400;Fighting;1992;wh1h;20601;Unknown;;
World Heroes 2;0;Fighting;1993;wh2;4401;Unknown;;
World Heroes 2 Jet;0;Fighting;1994;wh2j;4402;Unknown;;
World Heroes Perfect;0;Fighting;1995;whp;4403;Unknown;;
Zed Blade / Operation Ragnarok;0;Shooter;1994;zedblade;4404;Unknown;;
ZinTrick;0;Puzzle;1996;zintrick;19618;Unknown;;
Zupapa!;0;Arcade;2001;zupapa;4405;Unknown;;
Zupapa! (custom decrypted C);4405;Arcade;2001;zupapad;27203;Unknown;;

