Suikoden (J);0;Strategy;1989;187d3a21;14076;Japan;;
Super Daisenryaku (J);0;Strategy;1988;8df9945a;14079;Japan;;
Super Rambo Special (J);0;Action;1985;b2392ef3;14081;Japan;;
Super Runner;0;Action;1987;ed2118ab;14082;Unknown;;
Super Runner [a];0;Action;1987;5a5be701;14082;Unknown;;
Teitoku No Ketsudan (J);0;Strategy;1991;c31f459c;14083;Japan;;
Tetris (J);0;Puzzle;1988;aa598dfd;14084;Japan;;
Title Memory [a][SCC+];0;Puzzle;19;81402622;14085;Unknown;;
Title Memory [SCC+];0;Puzzle;19;b3f21224;14085;Unknown;;
Title Memory [SCC];0;Puzzle;19;4f834531;14085;Unknown;;
Topple Zip;0;Shooter;1988;96b33497;14086;Unknown;;
Topple Zip [a];0;Shooter;1988;5da0f013;14086;Unknown;;
Treasure of Usas, The (J)[a2][RC-753];0;Action;1987;30396650;14087;Japan;;
Treasure of Usas, The (J)[RC-753];0;Action;1987;1f1f1f26;14087;Japan;;
Treasure of Usas, The (J)[t][RC-753];0;Action;1987;bfc9151e;14087;Japan;;
Urusei Yatsura (J);0;Adventure;1987;e564a25f;14089;Japan;;
Vampire Killer (Jp-En)[a2][RC-744];0;Action;1986;5953d084;14090;International;;
Vampire Killer (Jp-En)[a][RC-744];0;Action;1986;0aedea40;14090;International;;
Vampire Killer (Jp-En)[RC-744];0;Action;1986;038c250d;14090;International;;
Vampire Killer (Jp-En)[t][RC-744];0;Action;1986;0d486c70;14090;International;;
War of The Dead (J);0;Action;1987;65f736e7;14092;Japan;;
War of The Dead (J)[a2];0;Action;1987;d91b4f39;14092;Japan;;
War of The Dead (J)[a];0;Action;1987;39e1c37a;14092;Japan;;
Woody Poco (J);0;Action;1987;d1621bae;14093;Japan;;
Woody Poco (J)[a];0;Action;1987;aea8d064;14093;Japan;;
Xevious - Fardraut Saga (Jp-En);0;Shooter;1982;97591725;14094;International;;
Xevious - Fardraut Saga (Jp-En)[a];0;Shooter;1982;21489e1d;14094;International;;
Zanac-Ex (Jp-En);0;Shooter;1986;089c8164;14095;International;;
Zanac-Ex (Jp-En)[a];0;Shooter;19;d153b2f2;14095;International;;
Zombie Hunter (J);0;Action;1987;688e2e8f;14096;Japan;;
Zombie Hunter (J)[a];0;Action;1987;a29e6ab4;14096;Japan;;
Zukkoke Yajikita (J);0;Adventure;1987;d0ececc6;14097;Japan;;
Zukkoke Yajikita (J)[a];0;Adventure;1987;4968e84e;14097;Japan;;

