3869AA|007 - Nightfire|007 : Nightfire||Sports,Shooter / 1st person,Shooter,|2||JV Games|Electronic Arts|2003
83264A|Bokura No Taiyou - Taiyou Action Rpg|Bokura no Taiyou - Taiyou Action RPG|||||||
83265A|Bokura No Taiyou - Taiyou Action Rpg - Kabunushi Go-yuutai Ban|Bokura no Taiyou - Taiyou Action RPG - Kabunushi G|||||||
83266A|Bomber Man Jetters - Densetsu No Bomber Man|Bomber Man Jetters - Densetsu no Bomber Man|||||||
83267A|Bomber Man Jetters - Game Collection|Bomber Man Jetters - Game Collection|Bomberman Jetters - Game Collection|,Arcade|||||
83269A|Bomber Man Max 2 - Max Version|Bomber Man Max 2 - Max Version|||||||
83270A|Bomber Man Story|Bomber Man Story|Bomberman Story|,Adventure|||||
4150AA|Bomberman Max 2 Blue Advance|Bomberman Max 2 Blue Advance|||4||Majesco|Hudson|2002
4293AA|Bomberman Max 2 Red Advance|Bomberman Max 2 Red Advance||Puzzle-Game,|4||Majesco|Hudson|2002
3912AA|Bomberman Tournament|Bomberman Tournament||Puzzle-Game,Strategy,|4||Hudson|Activision|2001
83275A|Bookworm|Bookworm||,Puzzle|||||
83277A|Bouken Yuuki Pluster World - Densetsu No Plust Gate|Bouken Yuuki Pluster World - Densetsu no Plust Gat|||||||
83278A|Bouken Yuuki Pluster World - Densetsu No Plust Gate Ex|Bouken Yuuki Pluster World - Densetsu no Plust Gat|||||||
83279A|Bouken Yuuki Pluster World - Pluston Gp|Bouken Yuuki Pluster World - Pluston GP|||||||
83280A|Bouken-ou Beet - Busters Road|Bouken-ou Beet - Busters Road||,RPG|||||
83281A|Boukyaku No Senritsu|Boukyaku no Senritsu||,Shooter|||||
4305AA|Boulder Dash Ex|Boulder Dash EX||Action,Arcade|4||Nobilis|Kemco|2003
4437AA|Boxing Fever|Boxing Fever||Sports,|2||Digital Fiction|THQ|2002
4671AA|Bratz|Bratz||Action,Music|||DC Studios|Ubisoft|2003
108041|Bratz - The Movie|Bratz : The Movie||Simulation,|||Disney|THQ|
4670AA|Bratz - Babyz|Bratz : Babyz||Casual Game,|||THQ|THQ|2006
4434AA|Bratz - Forever Diamondz|Bratz : Forever Diamondz||Adventure,|1||THQ|Barking Lizards|2006
4306AA|Bratz - Rock Angelz|Bratz : Rock Angelz||Action,Adventure|1||THQ|THQ|2005
3829AA|Breath Of Fire|Breath of Fire||Role playing games,|2||Capcom|Capcom|2001
3844AA|Breath Of Fire 2|Breath of Fire II||Role playing games,|2||Capcom|Capcom|2001
4492AA|Britney's Dance Beat|Britney's Dance Beat||Action,Music|2||THQ|THQ|2002
4701AA|Broken Circle|Broken Circle||Adventure,|||Alten8|Alten8|2006
3812AA|Les Chevaliers De Baphomet|Broken Sword: The Shadow of the Templars||Adventure,|1||Bam!|Revolution Software|2002
4089AA|Frère Des Ours|Brother Bear||Platform,|1||THQ|THQ|2003
4187AA|Bruce Lee - Return Of The Legend|Bruce Lee : Return of the Legend||Action|||Vicarious Visions|Vivendi Universal Games|2003
4226AA|Bubble Bobble - Old And New|Bubble Bobble : Old & New|Bubble Bobble - Old & New|Platform,|2||Taito|Empire Interactive|2002
4127AA|Buffy Contre Les Vampires - La Colère De Darkhul|Buffy the Vampire Slayer: Wrath of the Darkhul Kin|Buffy Contre Les Vampires - La Colere de Darkhul|,Action|1||THQ|Natsume|2003
4490AA|Butt-ugly Martians - B.k.m. Battles|Butt-Ugly Martians : B.K.M. Battles||Simulation,|||Vivendi Universal Games|Vivendi Universal Games|2002
83295A|Cabbage Patch Kids - The Patch Puppy Rescue|Cabbage Patch Kids - The Patch Puppy Rescue||Platform,|1||1st Playable Productions|D3 Publisher Inc.|2006
83296A|Cabela's Big Game Hunter|Cabela's Big Game Hunter||Sports,|1||ImageBuilder|Activision|2002
83297A|Cabela's Big Game Hunter - 2005 Adventures|Cabela's Big Game Hunter - 2005 Adventures||,Sports|||||
83299A|Caesars Palace Advance - Millennium Gold Edition|Caesars Palace Advance - Millennium Gold Edition||Playing cards,|1||Pipe Dream Interactive|THQ|2002
83300A|Calciobit|Calciobit||,Soccer|||||
4630AA|Camp Lazlo - Leaky Lake Games|Camp Lazlo : Leaky Lake Games||Puzzle-Game,|||Crave Entertainment|Crave Entertainment|2006
4370AA|Capcom Classics Mini Mix|Capcom Classics Mini Mix|Capcom Classics - Mini Mix|Fight,|1||Capcom|Capcom|2006
83303A|Captain Tsubasa - Eikou No Kiseki|Captain Tsubasa - Eikou no Kiseki||,RPG|||||
83304A|Car Battler Joe|Car Battler Joe||Action,RPG|4||Ancient|Natsume|2001
83307A|Card Party|Card Party||,Cards|||||
83308A|Cardcaptor Sakura - Sakura Card De Mini Game|Cardcaptor Sakura - Sakura Card de Mini Game||,Arcade|||||
83309A|Cardcaptor Sakura - Sakura Card Hen - Sakura To Card To Otomodachi|Cardcaptor Sakura - Sakura Card Hen - Sakura to Ca|||||||
83311A|Carrera Power Slide|Carrera Power Slide||Racing,|||Tiertex Design Studios|Stadlbauer|2003
3893AA|Cars|Cars||Race, Driving,|1||Helixe|THQ|2006
3938AA|Cars - La Coupe Internationale De Martin|Cars: Mater-National Championship|||1||THQ|Rainbow Studios|2007
83314A|Cartoon Network Block Party|Cartoon Network Block Party|Cartoon Network - Block Party|Action,Compilation|4||Monkeystone Games, One Man Band LLC|Majesco Sales, Inc.|2004
83315A|Cartoon Network Speedway|Cartoon Network Speedway|Cartoon Network - Speedway|Racing,|||DC Studios, Inc.|Majesco Sales, Inc.|2003
4196AA|Casper|Casper|Cars|Adventure,Puzzle-Game,|1||Microïds|Planet Interactive Development|2002
3776AA|Castlevania - Aria Of Sorrow|Castlevania : Aria of Sorrow||Fight,|1||Konami|Konami|2003
3780AA|Castlevania - Circle Of The Moon|Castlevania : Circle of the Moon||Role playing games,Action,|1||Nintendo|Konami|2001
3798AA|Castlevania - Harmony Of Dissonance|Castlevania : Harmony of Dissonance||Role playing games,|1||Konami|Konami|2002
83316A|Castlevania Double Pack|Castlevania Double Pack||Role playing games,|1||Konami|Konami|2006
4052AA|Catwoman|Catwoman||Action|1||Electronic Arts|Electronic Arts|2004
4273AA|Catz|Catz|Bratz|Puzzle-Game,|2||Backbone Entertainment|Ubisoft|2006
4114AA|Charlie Et La Chocolaterie|Charlie and the Chocolate Factory|||1||Digital Eclipse|Take 2 Interactive|2005
84689A|Strawberry Shortcake - Ice Cream Island - Riding Camp|Strawberry Shortcake - Ice Cream Island - Riding C|Strawberry Shortcake - Ice Cream Island Riding Camp|,Adventure|2||Gorilla|SG Diffusion|2005
4337AA|Chessmaster|Chessmaster||Puzzle-Game,Board game,|2||Ubisoft|Ubisoft|2002
4249AA|Chicken Little|Chicken Little||Educational,|2||Avalanche Software|Buena Vista Interactive|2005
4645AA|Chicken Shoot|Chicken Shoot||Shooter,Action,|2||Zoo Digital|Zoo Digital|2005
4405AA|Chicken Shoot 2|Chicken Shoot 2||Shooter,Action,|2||DSI Games|Zoo Digital|2006
83330A|Chobits For Game Boy Advance - Atashi Dake No Hito|Chobits for Game Boy Advance - Atashi Dake no Hito|Chobits for GameBoy Advance - Atashi Dake no Hito|,Adventure|||||
4235AA|Chocobo Land - A Game Of Dice|Chocobo Land : A Game of Dice|||||Square Enix|Square Enix|2002
83332A|Choro Q Advance 2|Choro Q Advance 2||,Racing|||||
83333A|Chou Makai Mura R|Chou Makai Mura R|Choh Makaimura R|,Action|||||
4232AA|Chuchu Rocket!|ChuChu Rocket!|Chu Chu Rocket|Puzzle-Game,Strategy,|4||Sega|Sega|2001
4508AA|Cima - The Enemy|CIMA : The Enemy||Puzzle-Game,|||Natsume|Natsume|2003
83337A|Cinnamon Game Series 2 - Yume No Daibouken|Cinnamon Game Series 2 - Yume no Daibouken|||||||
83338A|Cinnamon Game Series 3 - Fuwafuwa Daibouken|Cinnamon Game Series 3 - Fuwafuwa Daibouken|||||||
83339A|Cinnamoroll - Koko Ni Iru Yo|Cinnamoroll - Koko ni Iru yo|||||||
3925AA|Classic Nes Series - Bomberman|Classic NES Series - Bomberman||Puzzle-Game,Action,|1||Hudson|Nintendo|2004
4044AA|Classic Nes Series - Dr. Mario|Classic NES Series - Dr. Mario||Puzzle-Game,|2||Nintendo|Nintendo|2005
3877AA|Classic Nes Series - Metroid|Classic NES Series - Metroid||Shooter,Action,|1||Nintendo|Nintendo|2005
4128AA|Classic Nes Series - Pac-man|Classic NES Series - Pac-Man||Action,Arcade|2||Nintendo|Namco|2004
3848AA|Classic Nes Series - Super Mario Bros.|Classic NES Series - Super Mario Bros.||Platform,Action,|2||Nintendo|Nintendo|2004
3795AA|Classic Nes Series - The Legend Of Zelda|Classic NES Series : The Legend of Zelda||Role playing games,|1||Nintendo|Nintendo|2004
4403AA|Classic Nes Series - Xevious|Classic NES Series - Xevious||Shooter,Action,|2||Nintendo|Namco|2004
83352A|Classic Nes Series - Zelda 2 - The Adventure Of Link|Classic NES Series - Zelda II - The Adventure of L|||||Nintendo|Nintendo|
83342A|Classic Nes Series - Castlevania|Classic NES Series : Castlevania||Action / Adventure,Action,|||Konami|Nintendo|2005
4266AA|Cocoto - Platform Jumper|Cocoto : Platform Jumper||Puzzle-Game,|1||Neko Entertainment|Bigben Interactive|2007
4366AA|Cocoto Kart Racer|Cocoto Kart Racer||Race, Driving,|1||Neko Entertainment|Bigben Interactive|2006
83355A|Code- Kids Next Door - Operation S.o.d.a.|Codename : Kids Next Door, Operation S.O.D.A.|||||||
4061AA|Colin Mcrae Rally 2|Colin McRae Rally 2||Race, Driving,Sports,|2||Ubisoft|Ubisoft|2002
4246AA|Columns Crown|Columns Crown||Puzzle-Game,|2||Sega|Infogrames|2001
83359A|Combat Choro Q - Advance Daisakusen|Combat Choro Q - Advance Daisakusen|||||||
83360A|Combo Pack - Sonic Advance + Sonic Pinball Party|Combo Pack : Sonic Advance + Sonic Pinball Party|||||||
4243AA|Comix Zone|Comix Zone||Shooter,Action,|1||Virtucraft|Sega|2002
4087AA|Contra Advance - The Alien Wars Ex|Contra Advance : The Alien Wars EX||Action|2||Konami|Konami|2003
83363A|Corvette|Corvette||Racing,|||Visual Impact|TDK|2003
4533AA|Coupe Davis Tennis|Coupe Davis Tennis|||2||Hokus Pokus|Ubisoft|2002
4065AA|2006 Fifa World Cup|2006 FIFA World Cup|FIFA World Cup 2006|Sports,|2||EA Sports|Electronic Arts|2006
83365A|Crash And Spyro Super Pack Volume 1|Crash & Spyro Super Pack Volume 1|||||||
83366A|Crash And Spyro Super Pack Volume 2|Crash & Spyro Super Pack Volume 2|||||||
83369A|Crash And Spyro Superpack - Spyro - Season Of Ice + Crash Bandicoot - The Huge Adventure|Crash & Spyro Superpack : Spyro, Season of Ice + Crash Bandicoot, The |||||||
83368A|Crash And Spyro Superpack - Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage|Crash And Spyro Superpack - Spyro Orange - The Cortex Conspiracy + Crash Bandicoot Purple - Ripto's Rampage|||||||
3947AA|Crash Bandicoot 2 - N-tranced|Crash Bandicoot 2 : N-Tranced||Action,Compilation|2||Vivendi Universal Games|Vicarious Visions|2003
3882AA|Crash Bandicoot Xs|Crash Bandicoot : The Huge Adventure||Shooter,|1||Vicarious Visions|Universal Studios|2002
3946AA|Crash Bandicoot - Fusion|Crash Bandicoot Purple : Ripto's Rampage|Crash Bandicoot Fusion|Platform,|4||Vivendi Universal Games|Vicarious Visions|2004
3951AA|Crash Nitro Kart|Crash Nitro Kart||Race, Driving,|4||Universal Interactive|Universal Interactive|2003
3901AA|Crash Of The Titans|Crash of the Titans||Action,|4||Vivendi Universal Games|Amaze Entertainment|2007
83380A|Crash Superpack|Crash Superpack||Race, Driving,|4||Vicarious Visions, Inc.|Sierra|
83381A|Crayon Shin-chan - Arashi O Yobu Cinemaland No Daibouken!|Crayon Shin-chan - Arashi o Yobu Cinemaland no Dai|||||||
83382A|Crayon Shin-chan - Densetsu O Yobu Omake No Miyako Shockgaan!|Crayon Shin-chan - Densetsu o Yobu Omake no Miyako|Crayon Shin-chan - Densetsu wo Yobu Omake no Miyako Shockgaan|,Platform|||||
4564AA|Crazy Chase|Crazy Chase||Platform,|1||Nobilis|Kemco|2002
4203AA|Crazy Frog Racer|Crazy Frog Racer||Race, Driving,|1||KOCH Media|KOCH Media|2005
4280AA|Crazy Taxi - Catch A Ride|Crazy Taxi : Catch a Ride||Race, Driving,|1||Graphic State Games|THQ|2003
4054AA|Creatures|Creatures||Action,Simulation,|1||Elo Interactive|Swing! Entertainement|2002
83388A|Croket! - Yume No Banker Survival!|Croket! - Yume no Banker Survival!||,Fighting|||||
83384A|Croket! 2 - Yami No Bank To Banqueen|Croket! 2 - Yami no Bank to Banqueen|||||||
83385A|Croket! 3 - Granu Oukoku No Nazo|Croket! 3 - Granu Oukoku no Nazo|||||||
83386A|Croket! 4 - Bank No Mori No Mamorigami|Croket! 4 - Bank no Mori no Mamorigami||,Fighting|||||
83387A|Croket! Great - Toki No Boukensha|Croket! Great - Toki no Boukensha|||||||
84618A|Sitting Ducks|Sitting Ducks||Action / Adventure,Action,|1||LSP|Universal Interactive|2003
4560AA|Cruis'n Velocity|Cruis'n Velocity||Sports,Race, Driving,|4||Midway|Midway|2002
83391A|Crushed Baseball|Crushed Baseball||Sports,|2||Griptonite Games|Summitsoft Entertainment|2005
4046AA|Ct Special Forces|CT Special Forces||Shooter,Action,|2||LSP|LSP|2002
4124AA|Ct Special Forces - Back To Hell|CT Special Forces 2 : Back in the Trenches|||2||LSP|LSP|2003
4338AA|Ct Special Forces 3 - Bioterror|CT Special Forces 3 : Bioterror||Beat'em Up,|2||Hip Interactive|LSP|2004
83395A|Cubix - Robots For Everyone - Clash 'n Bash|Cubix : Robots for Everyone, Clash 'N Bash||,Action|||||
83397A|Custom Robo Gx|Custom Robo GX||,RPG|||||
83398A|Cyberdrive Zoids - Kijuu No Senshi Hyuu|Cyberdrive Zoids - Kijuu no Senshi Hyuu|||||||
83399A|Dai-mahjong.|Dai-mahjong.|Dai-Mahjong|,Mahjong|||||
83400A|Daisenryaku For Game Boy Advance|Daisenryaku for Game Boy Advance|||||||
83401A|Daisuki Teddy|Daisuki Teddy||,Adventure|||||
83402A|Dan Doh!! Tobase Shouri No Smile Shot|Dan Doh!! Tobase Shouri no Smile Shot||,Golf|||||
83403A|Dan Doh!! Xi 11|Dan Doh!! Xi|||||||
83404A|Dancing Sword - Senkou|Dancing Sword - Senkou||,Fighter|||||
116141|Danny Phantom - Urban Jungle|Danny Phantom : Urban Jungle||,Action|||Altron|THQ|
4095AA|Daredevil|Daredevil||Action|1||Griptonite Games|THQ|2003
4504AA|Darius R|Darius R||Shooter,Action,|1||Rideon Incorporated|PCCW|2002
4170AA|Dark Arena|Dark Arena||Shooter,Action,|4||Graphic State Games|THQ|2002
155368|Dark Empire|Dark Empire|||||||
4223AA|Dave Mirra Freestyle Bmx 2|Dave Mirra Freestyle BMX 2||Sports,|4||Full Fat|Acclaim Entertainment|2002
4565AA|Dave Mirra Freestyle Bmx 3|Dave Mirra Freestyle BMX 3|Dave Mirra Freestyle BMX 2|Sports,|2||Activision|Activision|2003
4562AA|David Beckham Soccer|David Beckham Soccer||Sports,|1||Yoko Entertainment|Rage Software|2002
4411AA|Dead To Rights|Dead to Rights||Shooter,|||Namco|Namco|2004
83409A|Deal Or No Deal|Deal or No Deal|||||||
83410A|Defender|Defender||Race, Driving,Action,|2||OutLook Entertainment, Inc.|Midway Home Entertainment, Inc.|2002
4386AA|Defender Of The Crown|Defender of the Crown||Strategy,|1||Cinemaware|Metro3D|2002
83411A|Demikids - Dark Version|DemiKids : Dark Version||,RPG|||||
83414A|Demikids - Light Version|DemiKids : Light Version||,RPG|||||
83415A|Demon Driver - Time To Burn Rubber!|Demon Driver - Time to Burn Rubber!||Racing,|||||
4483AA|Denki Blocks!|Denki Blocks!||Puzzle-Game,Strategy,|4||Doki Denki Studios|Rage Software|2002
83420A|Densetsu No Stafy|Densetsu no Stafy|Densetsu no Sutafi|Plateform / Run Jump,Platform,|1||TOSE|Nintendo|2002
83421A|Densetsu No Stafy 2|Densetsu no Stafy 2||Plateform / Run Jump Scrolling,Platform,|1||TOSE|Nintendo|2003
83422A|Densetsu No Stafy 3|Densetsu no Stafy 3|Densetsu no Sutafi 3|Platform,|1||TOSE|Nintendo|2004
83423A|Derby Stallion Advance|Derby Stallion Advance||,Bets|||||
4234AA|Desert Strike Advance|Desert Strike Advance||Various,|||Electronic Arts|Electronic Arts|2002
4515AA|Dexter's Laboratory - Chess Challenge|Dexter's Laboratory : Chess Challenge||Puzzle-Game,|||Bam!|Bam!|2002
4506AA|Dexter's Laboratory - Deesaster Strikes !|Dexter's Laboratory : Deesaster Strikes !||Platform,|1||Bam!|Bam!|2002
83429A|Di Gi Charat - Digicommunication|Di Gi Charat - DigiCommunication|DiGi Charat - DigiCommunication|,Adventure|||||
83430A|Diadroids World - Evil Teikoku No Yabou|Diadroids World - Evil Teikoku no Yabou|||||||
83431A|Diddy Kong Pilot|Diddy Kong Pilot||Racing,|||Rare|Nintendo|2002
83433A|Digicommunication Nyo - Datou! Black Gemagema Dan|DigiCommunication Nyo - Datou! Black Gemagema Dan|||||||
3945AA|Digimon Battle Spirit|Digimon Battle Spirit|Digimon - Battle Spirit|Fight,|2||Bandai|Atari|2003
4019AA|Digimon Battle Spirit 2|Digimon Battle Spirit 2||Fight,|2||Bandai|Atari|2003
4002AA|Digimon Racing|Digimon Racing||Fight,Race, Driving,|4||Bandai|Griptonite Games|2004
83438A|Dinotopia - The Timestone Pirates|Dinotopia - The Timestone Pirates|||||||
4321AA|Disney Princesses - Aventures Enchantées|Disney Princess: Royal Adventure||Adventure,|1||Human Soft|Buena Vista Interactive|2007
4241AA|Disney Princesse|Disney Princess|Disney Princesas|Puzzle-Game,Platform,|1||THQ|Disney|2003
83445A|Disney Sports - Motocross|Disney Sports - Motocross||,Moto racing|||||
4495AA|Disney Sports Football|Disney Sports : Football|Disney Sports - Football|Sports,|||Konami|Konami|2002
143775|Disney Sports Soccer|Disney Sports : Soccer|Disney Sports - Soccer|,Soccer|||||
4603AA|Disney Sports Basketball|Disney Sports Basketball|Disney Sports - Basketball|Sports,|4||Konami|Konami|2003
4572AA|Disney Sports Skateboarding|Disney Sports Skateboarding|Disney Sports - Skateboarding|Sports,|2||Konami|Konami|2003
4573AA|Disney Sports Snowboarding|Disney Sports Snowboarding|Disney Sports - Snowboarding|Action,Snowboarding|2||Konami|Konami|2003
4278AA|Cendrillon - Le Bal Enchante|Disney's Cinderella: Magical Dreams||Puzzle,|1||THQ|THQ|2005
83459A|Disney's Game + Tv Episode - Lizzie Mcguire 2 - Lizzie Diaries|Disney's Game + TV Episode : Lizzie McGuire 2, Lizzie Diaries|||||||
4522AA|Disney's Party|Disney's Party||Action,Board game|4||Electronic Arts|Disney|2003
3989AA|Dk - King Of Swing|DK : King of Swing||Strategy,|4||Nintendo|Nintendo|2005
3975AA|Dogz|Dogz|Catz|Educational,|2||Backbone Entertainment|Ubisoft|2006
4299AA|Dogz 2|Dogz 2||Action,|2||M2TO|Ubisoft|2007
4705AA|Dogz Fashion|Dogz Fashion|Dogz - Fashion|Simulation,|||Ubisoft|Ubisoft|2006
3910AA|Dokapon Monster Hunter|Dokapon Monster Hunter||Adventure,Role playing games,|2||Asmik Ace Entertainment, Inc.|AIA|2002
83478A|Dokidoki Cooking Series 1 - Komugi-chan No Happy Cake|Dokidoki Cooking Series 1 - Komugi-chan no Happy C|||||||
83479A|Dokidoki Cooking Series 2 - Gourmet Kitchen - Suteki Na Obentou|Dokidoki Cooking Series 2 - Gourmet Kitchen - Sute|||||||
83480A|Dokodemo Taikyoku - Yakuman Advance|Dokodemo Taikyoku - Yakuman Advance|Dokodemo Taikyoku Yakuman Advance|,Mahjong|||||
83481A|Domo-kun No Fushigi Television|Domo-kun no Fushigi Television|||||||
4156AA|Donald Advance!|Donald Advance!||Platform,|1||Ubisoft|Ubisoft|2001
83484A|Donchan Puzzle Hanabi De Dohn Advance|Donchan Puzzle Hanabi de Dohn Advance|||||||
4018AA|Classic Nes Series - Donkey Kong|Donkey Kong||Action,Arcade|2||Nintendo|Nintendo|2004
3831AA|Donkey Kong Country|Donkey Kong Country||Action,Platform|2||Rareware|Nintendo|2003
3898AA|Donkey Kong Country 2|Donkey Kong Country 2||Action,Platform|4||Rareware|Nintendo|2004
3857AA|Donkey Kong Country 3|Donkey Kong Country 3|Donkey Kong Country|Platform,|2||Rareware|Nintendo|2005
3816AA|Doom|Doom|Dogz|Shooter,Action,|4|Coop|Activision|id Software|2001
3905AA|Doom 2|Doom II||Shooter,Action,|4||Activision|id Software|2002
4012AA|Dora The Explorer - Super Star Adventures!|Dora the Explorer : Super Star Adventures!||,Adventure|1||Backbone Entertainment|The Game Factory|2006
83490A|Dora The Explorer - Dora's World Adventure!|Dora the Explorer : Dora's World Adventure!|||||||
83491A|Dora The Explorer - Super Spies|Dora the Explorer : Super Spies||,Action|||||
83493A|Dora The Explorer - The Search For The Pirate Pig's Treasure|Dora the Explorer : The Search for the Pirate Pig's Treasure|||||||
83489A|Dora The Explorer Double Pack|Dora the Explorer Double Pack|||||||
83494A|Doraemon - Dokodemo Walker|Doraemon - Dokodemo Walker|||||||
83495A|Doraemon - Midori No Wakusei Dokidoki Daikyuushutsu!|Doraemon - Midori no Wakusei Dokidoki Daikyuushuts|||||||
4080AA|Double Dragon Advance|Double Dragon Advance||Beat'em Up,|2|Coop|Tecmo|Atlus|2003
83497A|Double Game! - Cartoon Network Block Party And Cartoon Network Speedway|Double Game! - Cartoon Network Block Party & Carto|||||||
83498A|Double Game! - Golden Nugget Casino And Texas Hold 'em Poker|Double Game! - Golden Nugget Casino & Texas Hold '|||||||
83499A|Double Game! - Quad Desert Fury And Monster Trucks|Double Game! - Quad Desert Fury & Monster Trucks|||||||
83501A|Double Pack - Sonic Advance And Sonic Battle|Double Pack - Sonic Advance & Sonic Battle|||||||
83503A|Doubutsu-jima No Chobigurumi|Doubutsu-jima no Chobigurumi|||||||
83504A|Doubutsu-jima No Chobigurumi 2 - Tama-chan Monogatari|Doubutsu-jima no Chobigurumi 2 - Tama-chan Monogat|||||||
4453AA|Downforce|Downforce||Race, Driving,|1||Smartdog|Titus|2002
