Auto Atlas (Disk 2 of 2);0;Software;1983;729a8ece;12163;Unknown;;
Autoduel (Disk 1 of 1 Side A);0;Adventure;1985;97940fb3;12164;Unknown;;
Autoduel (Disk 1 of 1 Side B);0;Adventure;1985;373d3031;12164;Unknown;;
Autoduel Docs And Maps;0;Software;????;47b7a0c9;12165;Unknown;;
AwardWare (Disk 1 of 2);0;Software;1986;1a3c89af;12166;Unknown;;
AwardWare (Disk 2 of 2);0;Software;1986;58c3814f;12166;Unknown;;
AwardWare [a](Disk 1 of 2);0;Software;1986;5743edd0;12166;Unknown;;
AwardWare [a](Disk 2 of 2);0;Software;1986;6df329c7;12166;Unknown;;
Awesome Phreaker, The;0;Software;????;e51d0225;12167;Unknown;;
Axe Packer Utility, The;0;Software;????;d0bace05;12168;Unknown;;
Axis Assassin & Genesis & Tubeway;0;Compilation;????;cd81f3e0;12169;Unknown;;
Axis Assassin & Genesis & Tubeway [a];0;Compilation;????;53e69cac;12169;Unknown;;
Aztec [cr];0;Arcade;1982;30ec4c5d;12170;Unknown;;
Aztec [cr][a2];0;Arcade;1982;684d344d;12170;Unknown;;
Aztec [cr][a];0;Arcade;1982;c0a4c1da;12170;Unknown;;
B-24;0;Aerial fighting;1987;196ea757;12171;Unknown;;
B1 Bomber Game;0;Aerial fighting;1980;d9adb54d;12172;Unknown;;
Bad Dudes (Disk 1 of 2);0;Action;1988;0d06af1b;12173;Unknown;;
Bad Dudes (Disk 2 of 2);0;Action;1988;8ba935f8;12173;Unknown;;
Bag of Tricks;0;Software;1982;3fc713df;12174;Unknown;;
Bag of Tricks II;0;Software;1985;9a8b0e1a;12175;Unknown;;
Bag of Tricks [a];0;Software;1982;508c51f7;12174;Unknown;;
Balance of Power [cr];0;Strategy;1986;b6126d44;12176;Unknown;;
Ball Blaster;0;Pinball;????;1dd166d2;12177;Unknown;;
Ball Blaster & Bic-Mac Attack & King Tuts' Revenge;0;Compilation;????;c8b0b48b;12178;Unknown;;
Ballblazer [cr];0;Arcade;1985;996bab3a;12179;Unknown;;
Ballyhoo;0;Adventure;1986;9148e38b;12180;Unknown;;
Baltic 1985;0;Strategy;1984;074f48ac;12181;Unknown;;
Bandits [cr][Button Shield];0;Shooter;1982;4fe03754;12182;Unknown;;
Bandits [Fixed];0;Shooter;1982;ed9f2a73;12182;Unknown;;
Bandits [o];0;Shooter;1982;c17024c9;12182;Unknown;;
Bank Street Speller [cr](Disk 1 of 2);0;Software;1984;6fdbc9c2;12183;Unknown;;
Bank Street Speller [cr](Disk 2 of 2);0;Software;1984;c8ea5481;12183;Unknown;;
Bank Street Writer (Disk 1 of 2);0;Software;1982;8c187176;12184;Unknown;;
Bank Street Writer (Disk 2 of 2);0;Software;1982;c5f8c7d5;12184;Unknown;;
Bank Street Writer IIc (Disk 1 of 1 Side A);0;Software;1984;ddffc759;12185;Unknown;;
Bank Street Writer IIc (Disk 1 of 1 Side A)[cr];0;Software;1984;e17cd537;12185;Unknown;;
Bank Street Writer IIc (Disk 1 of 1 Side B)(Tutorial);0;Software;1984;19f36451;12185;Unknown;;
Bank Street Writer IIc )(Disk 1 of 1 Side B)(Tutorial)[cr];0;Software;1984;84cff436;12185;Unknown;;
Bard's Tale II - The Destiny Knight, The (Disk 1 of 4);0;Adventure;1986;b6843a24;12186;Unknown;;
Bard's Tale II - The Destiny Knight, The (Disk 2 of 4)(Character);0;Adventure;1986;d392ec46;12186;Unknown;;
Bard's Tale II - The Destiny Knight, The (Disk 3 of 4)(Dungeon 1);0;Adventure;1986;b4b02734;12186;Unknown;;
Bard's Tale II - The Destiny Knight, The (Disk 4 of 4)(Dungeon 2);0;Adventure;1986;1a97f984;12186;Unknown;;
Bard's Tale III - The Thief of Fate, The (Disk 1 of 4);0;Adventure;????;a8798140;12187;Unknown;;
Bard's Tale III - The Thief of Fate, The (Disk 2 of 4)(Character);0;Adventure;1988;7c748e7d;12187;Unknown;;
Bard's Tale III - The Thief of Fate, The (Disk 3 of 4)(Dungeon 1);0;Adventure;1988;9af87667;12187;Unknown;;
Bard's Tale III - The Thief of Fate, The (Disk 3 of 4)(Dungeon 1)[Fixed];0;Adventure;1988;e713ebe2;12187;Unknown;;
Bard's Tale III - The Thief of Fate, The (Disk 3 of 4)(Dungeon 2);0;Adventure;1988;d6f2595b;12187;Unknown;;
Bard's Tale, The [cr](Disk 1 of 4);0;Adventure;1985;ddbd6a83;12188;Unknown;;
Bard's Tale, The [cr](Disk 2 of 4)(Character);0;Adventure;1985;c4dfab6f;12188;Unknown;;
Bard's Tale, The [cr](Disk 3 of 4)(Dungeon 1);0;Adventure;1985;e94d34e4;12188;Unknown;;
Bard's Tale, The [cr](Disk 4 of 4)(Dungeon 2);0;Adventure;1985;eae221ba;12188;Unknown;;
Baseball Strategy;0;Baseball;1981;58a010f4;12189;Unknown;;
Basic Building Blocks [cr](Disk 1 of 2);0;Software;????;94dea7d3;12190;Unknown;;
Basic Building Blocks [cr](Disk 2 of 2);0;Software;????;fd089cd2;12190;Unknown;;
Batatlan;0;Strategy;1984;b858486a;12191;Unknown;;
Batman (Disk 1 of 1 Side A);0;Action;1988;03803d2c;12192;Unknown;;
Batman (Disk 1 of 1 Side B);0;Action;1988;f6edc353;12192;Unknown;;
Bats In The Belfry & Jumjet & Klan Cookout;0;Compilation;????;1ddc7d31;12193;Unknown;;
